"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2017,112996941,90873682,51,"C",20,,""
2017,112996981,90873718,5,"C",20,,""
2017,112997010,90873744,5,"C",13,,""
2017,112997059,90873790,16,"C",13,,""
2017,112997884,90874532,45,"C",25,,""
2017,112997946,90874606,16,"C",13,,""
2017,112998079,90874693,49,"C",20,,"F"
2017,112998239,90874825,41,"C",25,,""
2017,112998287,90874864,5,"C",13,,""
2017,112998629,90875183,28,"C",13,,""
2017,112998704,90875257,11,"C",23,,""
2017,112999453,90875895,23,"C",12,,""
2017,112999553,90875989,45,"C",13,,""
2017,113000020,90876402,5,"C",14,,""
2017,113000924,90877196,23,"C",7,,""
2017,113000949,90877220,51,"C",20,,""
2017,113001012,90877288,21,"C",25,,""
2017,113001173,90877424,51,"C",20,,""
2017,113001350,90877586,23,"C",8,,""
2017,113001393,90877656,40,"C",20,,""
2017,113001404,90877667,23,"C",7,,""
2017,113001465,90877697,45,"C",20,,""
2017,113001481,90877710,14,"C",20,,""
2017,113001522,90877764,21,"C",18,,""
2017,113001763,90877957,51,"C",20,,""
2017,113001938,90878118,23,"C",12,,""
2017,113001995,90878199,51,"C",20,,""
2017,113001999,90878199,16,"C",15,,""
2017,113002070,90878241,45,"C",20,,""
2017,113002152,90878303,45,"C",11,,""
2017,113002336,90878448,35,"C",20,,""
2017,113002334,90878448,16,"C",20,,""
2017,113002337,90878463,45,"C",20,,""
2017,113002340,90878463,5,"C",20,,""
2017,113002705,90878773,45,"C",23,,""
2017,113003276,90879255,28,"C",13,,""
2017,113003277,90879270,5,"C",20,,""
2017,113003273,90879270,49,"C",20,,"F"
2017,113003318,90879287,39,"C",13,,""
2017,113003444,90879409,5,"C",13,,""
2017,113003440,90879409,14,"C",13,,""
2017,113003481,90879459,47,"C",20,,""
2017,113003530,90879490,51,"C",20,,""
2017,113003551,90879495,45,"C",25,,""
2017,113003597,90879523,51,"C",13,,""
2017,113003634,90879563,45,"C",19,,""
2017,113003792,90879699,45,"C",8,,""
2017,113004014,90879882,5,"C",20,,""
2017,113004143,90880001,14,"A",13,,""
2017,113004261,90880105,51,"C",20,,""
2017,113004267,90880118,51,"C",20,,""
2017,113004461,90880286,5,"C",5,,""
2017,113004577,90880378,45,"C",21,,""
2017,113004637,90880451,14,"C",23,,""
2017,113004766,90880549,5,"C",11,,""
2017,113004838,90880618,16,"C",13,,""
2017,113004873,90880646,47,"C",20,,""
2017,113005802,90881464,44,"C",18,,""
2017,113005942,90881565,27,"C",20,,""
2017,113006233,90881872,23,"C",8,,""
2017,113006349,90881937,14,"C",20,,""
2017,113006555,90882093,16,"C",13,,""
2017,113006558,90882093,35,"C",13,,""
2017,113006662,90882177,23,"C",8,,""
2017,113006700,90882248,35,"C",18,,""
2017,113006699,90882248,16,"C",18,,""
2017,113006804,90882289,45,"C",20,,""
2017,113006906,90882370,14,"C",20,,""
2017,113007081,90882536,23,"C",8,,""
2017,113008200,90883501,16,"C",25,,""
2017,113008327,90883611,41,"C",1,,""
2017,113008463,90883709,35,"C",13,,""
2017,113009651,90884721,45,"C",20,,""
2017,113009668,90884744,14,"C",20,,""
2017,113009753,90884796,51,"C",20,,""
2017,113009789,90884847,47,"C",8,,""
2017,113011570,90886368,51,"C",18,,""
2017,113011571,90886368,35,"C",18,,""
2017,113011892,90886606,16,"C",13,,""
2017,113012013,90886703,27,"C",20,,""
2017,113012016,90886703,39,"C",20,,""
2017,113012502,90887125,47,"C",14,,""
2017,113012561,90887170,47,"C",21,,""
2017,113012602,90887207,23,"C",7,,""
2017,113012619,90887215,5,"C",18,,""
2017,113012670,90887260,45,"C",6,,""
2017,113012878,90887444,51,"C",20,,""
2017,113012907,90887471,63,"C",47,,""
2017,113012934,90887493,49,"C",20,,"F"
2017,113028391,90900656,5,"C",14,,""
2017,112996967,90873707,41,"C",12,,""
2017,112997058,90873786,14,"C",20,,""
2017,112997096,90873839,5,"C",14,,""
2017,112997097,90873839,35,"C",14,,""
2017,112997171,90873886,35,"C",13,,""
2017,112997165,90873886,16,"C",13,,""
2017,112997776,90874429,45,"C",20,,""
2017,112997869,90874514,21,"C",25,,""
2017,112997876,90874522,35,"C",25,,""
2017,112993023,90870331,51,"C",20,,""
2017,112993249,90870521,51,"C",20,,""
2017,112993329,90870597,5,"C",24,,""
2017,112993325,90870597,21,"C",24,,""
2017,112993538,90870771,16,"C",13,,""
2017,112993737,90870930,47,"C",45,,""
2017,112993943,90871113,45,"C",5,,""
2017,112994184,90871327,7,"C",18,,""
2017,112994466,90871577,21,"C",20,,""
2017,112994725,90871803,14,"C",20,,""
2017,112995036,90872070,49,"C",18,,"N"
2017,112995071,90872085,44,"C",20,,""
2017,112995105,90872110,2,"C",20,,""
2017,112995129,90872133,45,"C",18,,""
2017,112995130,90872133,5,"C",18,,""
2017,112995265,90872240,45,"C",20,,""
2017,112996885,90873632,16,"C",13,,""
2017,112996905,90873653,5,"C",20,,""
2017,112996929,90873670,35,"C",13,,""
2017,112996927,90873670,16,"C",13,,""
2017,112996952,90873692,14,"C",20,,""
2017,112996995,90873748,51,"C",20,,""
2017,112997127,90873846,5,"C",20,,""
2017,112997926,90874568,27,"C",25,,""
2017,112997973,90874605,11,"C",25,,""
2017,112998080,90874694,35,"C",20,,""
2017,112998077,90874694,16,"C",20,,""
2017,112998140,90874738,49,"C",18,,"N"
2017,112998273,90874855,5,"C",5,,""
2017,112998592,90875165,16,"C",2,,""
2017,112998782,90875313,11,"A",20,,""
2017,112999357,90875814,45,"C",24,,""
2017,112999437,90875894,14,"C",18,,""
2017,112999612,90876038,36,"C",20,,""
2017,112999684,90876102,51,"C",20,,""
2017,112999858,90876258,23,"C",8,,""
2017,113000172,90876558,23,"C",8,,""
2017,113000241,90876597,51,"C",20,,""
2017,113000373,90876725,27,"C",5,,""
2017,113000377,90876725,28,"C",5,,""
2017,113000492,90876821,28,"C",8,,""
2017,113000673,90876957,51,"C",20,,""
2017,113000787,90877067,14,"C",20,,""
2017,113000805,90877086,45,"C",20,,""
2017,113000894,90877166,51,"C",20,,""
2017,113000979,90877245,23,"C",12,,""
2017,113001150,90877415,23,"C",8,,""
2017,113001204,90877444,5,"C",11,,""
2017,113001351,90877595,5,"C",13,,""
2017,113001471,90877698,27,"C",14,,""
2017,113001610,90877815,40,"C",20,,""
2017,113001655,90877862,21,"C",20,,""
2017,113001832,90878029,51,"C",20,,""
2017,113002343,90878458,23,"C",8,,""
2017,113003778,90879687,5,"C",20,,""
2017,113003776,90879687,47,"C",20,,""
2017,113004006,90879892,45,"C",18,,""
2017,113004119,90879979,35,"C",13,,""
2017,113004117,90879979,16,"C",13,,""
2017,113004167,90880035,14,"C",20,,""
2017,113004439,90880276,45,"C",20,,""
2017,113004856,90880627,5,"C",24,,""
2017,113005902,90881537,14,"C",18,,""
2017,113005947,90881575,23,"C",8,,""
2017,113005981,90881632,47,"C",8,,""
2017,113006666,90882175,35,"C",20,,""
2017,113006780,90882284,35,"C",18,,""
2017,113006779,90882284,16,"C",18,,""
2017,113006948,90882422,16,"C",20,,""
2017,113006945,90882422,44,"C",20,,""
2017,113006953,90882422,35,"C",20,,""
2017,113008222,90883513,16,"C",13,,""
2017,113008402,90883664,16,"C",13,,""
2017,113009676,90884742,47,"C",8,,""
2017,113011962,90886662,16,"C",14,,""
2017,113012441,90887068,23,"C",24,,""
2017,113012478,90887107,5,"C",20,,""
2017,113594306,91390534,45,"C",20,,""
2017,113594351,91390573,2,"C",13,,""
2017,113594418,91390631,27,"C",24,,""
2017,113594499,91390696,2,"C",20,,""
2017,113594602,91390789,45,"C",25,,""
2017,113594760,91390926,14,"C",18,,""
2017,113594783,91390949,51,"C",20,,""
2017,113594875,91391026,49,"A",18,,"F"
2017,113594979,91391125,5,"C",46,,""
2017,113595020,91391189,21,"C",13,,""
2017,113595079,91391218,45,"C",25,,""
2017,113595161,91391293,5,"C",21,,""
2017,113595300,91391417,27,"C",26,,""
2017,113595421,91391527,21,"C",20,,""
2017,113595474,91391567,23,"C",46,,""
2017,113595514,91391611,40,"C",20,,""
2017,113595603,91391672,5,"C",18,,""
2017,113595824,91391865,51,"C",46,,""
2017,113595964,91391976,51,"C",13,,""
2017,113596110,91392124,47,"C",25,,""
2017,113596540,91392500,45,"C",6,,""
2017,113596588,91392543,21,"C",13,,""
2017,113596990,91392905,45,"C",5,,""
2017,113597004,91392919,23,"C",8,,""
2017,113597099,91392995,5,"C",20,,""
2017,113597193,91393079,49,"C",20,,"F"
2017,113597233,91393115,47,"C",5,,""
2017,113597617,91393451,14,"C",20,,""
2017,113597855,91393662,14,"C",18,,""
2017,113597920,91393718,5,"C",20,,""
2017,113598023,91393810,21,"A",13,,""
2017,113598034,91393824,14,"C",13,,""
2017,113598144,91393926,5,"C",18,,""
2017,113598643,91394336,5,"C",18,,""
2017,113598881,91394567,40,"C",24,,""
2017,113598980,91394647,16,"C",13,,""
2017,113598984,91394647,35,"C",13,,""
2017,113599093,91394744,21,"C",13,,""
2017,113599202,91394834,49,"C",20,,"N"
2017,113599281,91394890,14,"C",20,,""
2017,113599496,91395089,51,"C",20,,""
2017,113599562,91395144,20,"C",20,,""
2017,113599890,91395439,14,"C",13,,""
2017,113600493,91395934,51,"C",24,,""
2017,113600605,91396048,5,"C",20,,""
2017,113600601,91396048,51,"C",20,,""
2017,113600971,91396345,45,"C",36,,""
2017,113601041,91396412,5,"C",20,,""
2017,113601237,91396577,49,"C",20,,"F"
2017,113601367,91396697,45,"C",25,,""
2017,113601497,91396805,14,"C",20,,""
2017,113047790,90917097,5,"C",18,,""
2017,113048015,90917300,45,"C",20,,""
2017,113048113,90917394,44,"C",20,,""
2017,113048240,90917504,23,"C",27,,""
2017,113048349,90917606,21,"C",18,,""
2017,113048367,90917616,51,"C",20,,""
2017,113048555,90917789,63,"C",20,,""
2017,113048650,90917882,23,"C",8,,""
2017,113048834,90918045,45,"C",20,,""
2017,113048923,90918125,50,"C",20,,""
2017,113048942,90918141,45,"C",23,,""
2017,113049018,90918212,14,"C",18,,""
2017,113049262,90918404,51,"C",20,,""
2017,113049804,90918875,47,"C",12,,""
2017,113049889,90918943,51,"C",13,,""
2017,113050196,90919211,49,"C",24,,"F"
2017,113050250,90919273,51,"C",20,,""
2017,113050379,90919368,45,"C",25,,""
2017,113050509,90919481,14,"C",18,,""
2017,113050615,90919590,27,"C",20,,""
2017,113050703,90919649,35,"C",13,,""
2017,113050746,90919688,23,"C",12,,""
2017,113051003,90919903,51,"C",46,,""
2017,113051032,90919930,5,"C",20,,""
2017,113051075,90919966,51,"C",13,,""
2017,113051139,90920027,5,"C",14,,""
2017,113051162,90920051,49,"A",20,,"F"
2017,113051283,90920154,7,"C",20,,""
2017,113051361,90920227,14,"C",7,,""
2017,113051451,90920302,5,"C",14,,""
2017,113051711,90920530,49,"C",20,,"F"
2017,113051824,90920647,51,"C",20,,""
2017,113051933,90920734,5,"C",20,,""
2017,113052019,90920810,27,"C",20,,""
2017,113052200,90920958,5,"C",46,,""
2017,113052259,90921022,5,"C",18,,""
2017,113052374,90921116,47,"C",20,,""
2017,113052459,90921195,27,"C",20,,""
2017,113052519,90921241,51,"C",13,,""
2017,113052592,90921306,51,"C",3,,""
2017,113052646,90921350,49,"C",20,,"F"
2017,113052875,90921554,5,"C",20,,""
2017,113052918,90921586,49,"C",20,,"F"
2017,113053048,90921711,14,"C",20,,""
2017,113053382,90922004,14,"C",18,,""
2017,113053600,90922200,49,"C",20,,"F"
2017,113053699,90922293,47,"C",18,,""
2017,113053724,90922310,49,"C",20,,"N"
2017,113053884,90922446,45,"C",20,,""
2017,113054008,90922574,47,"C",20,,""
2017,113054102,90922666,21,"C",20,,""
2017,113054099,90922666,45,"C",20,,""
2017,113054120,90922687,40,"C",13,,""
2017,113054187,90922738,45,"C",18,,""
2017,113054212,90922762,5,"C",20,,""
2017,113054293,90922851,5,"C",20,,""
2017,113054413,90922959,14,"C",18,,""
2017,113054528,90923071,49,"C",24,,"F"
2017,113054574,90923111,45,"C",1,,""
2017,113054636,90923170,5,"C",36,,""
2017,113054715,90923237,27,"C",21,,""
2017,113054870,90923378,47,"C",14,,""
2017,113055012,90923521,14,"C",13,,""
2017,113055054,90923563,5,"C",20,,""
2017,113055138,90923637,14,"C",20,,""
2017,113055164,90923668,16,"C",13,,""
2017,113055275,90923763,5,"C",42,,""
2017,113055407,90923897,51,"C",20,,""
2017,113055453,90923940,41,"C",21,,""
2017,113055557,90924045,7,"C",18,,""
2017,113055659,90924131,14,"C",18,,""
2017,113055767,90924242,14,"C",20,,""
2017,114357389,92066423,7,"C",13,,""
2017,114357369,92066407,45,"C",20,,""
2017,114357438,92066498,21,"C",23,,""
2017,114357442,92066498,16,"C",14,,""
2017,114357441,92066498,28,"C",14,,""
2017,114357815,92066747,5,"C",13,,""
2017,114357924,92066832,5,"C",18,,""
2017,114357992,92066886,7,"C",18,,""
2017,114358263,92067104,44,"C",20,,""
2017,114358284,92067120,51,"C",18,,""
2017,114358285,92067132,45,"C",18,,""
2017,114358405,92067224,5,"C",16,,""
2017,114358404,92067224,45,"C",16,,""
2017,114358469,92067272,51,"C",1,,""
2017,114358520,92067311,51,"C",20,,""
2017,114358576,92067363,28,"C",20,,""
2017,114358562,92067379,16,"C",13,,""
2017,114358640,92067422,27,"C",13,,""
2017,114358754,92067528,5,"C",10,,""
2017,114358778,92067538,23,"C",7,,""
2017,114358891,92067632,16,"C",13,,""
2017,114358889,92067632,35,"C",13,,""
2017,114359010,92067739,5,"C",18,,""
2017,114359252,92067954,49,"C",20,,"N"
2017,114359370,92068046,21,"C",20,,""
2017,114359415,92068082,14,"C",20,,""
2017,114359708,92068325,23,"C",12,,""
2017,114359801,92068410,23,"C",12,,""
2017,115009020,92637516,27,"C",20,,""
2017,115011024,92639267,5,"C",13,,""
2017,115011047,92639286,40,"A",13,,""
2017,115011079,92639317,49,"C",20,,"N"
2017,115011234,92639444,41,"C",20,,""
2017,115011525,92639689,51,"C",20,,""
2017,115011598,92639755,27,"C",20,,""
2017,115011627,92639775,23,"C",8,,""
2017,115011728,92639854,51,"C",20,,""
2017,115011699,92639891,5,"C",14,,""
2017,115011689,92639891,14,"C",14,,""
2017,115012262,92640295,11,"C",2,,""
2017,115012305,92640340,7,"C",20,,""
2017,115012333,92640367,5,"C",20,,""
2017,115012374,92640420,14,"C",13,,""
2017,115012474,92640479,21,"C",20,,""
2017,115012518,92640509,27,"C",18,,""
2017,115012534,92640538,23,"C",8,,""
2017,115014195,92641998,45,"C",25,,""
2017,115014583,92642345,45,"C",25,,""
2017,115014893,92642610,14,"C",18,,""
2017,115018238,92645480,5,"C",13,,""
2017,115018283,92645544,14,"C",20,,""
2017,115018325,92645557,5,"C",13,,""
2017,115018436,92645658,63,"C",20,,""
2017,115018501,92645717,51,"C",20,,""
2017,115019019,92646176,23,"C",23,,""
2017,115019113,92646273,51,"C",25,,""
2017,115019157,92646302,14,"C",18,,""
2017,115019191,92646327,40,"A",13,,""
2017,115019242,92646375,11,"A",7,,""
2017,115019447,92646562,49,"C",20,,"F"
2017,115019462,92646584,51,"C",20,,""
2017,115019953,92647023,49,"C",24,,"F"
2017,115020002,92647062,23,"C",23,,""
2017,115020026,92647085,63,"C",20,,""
2017,115020190,92647240,40,"C",13,,""
2017,115020258,92647288,49,"A",20,,"F"
2017,115020512,92647541,21,"C",20,,""
2017,112993025,90870340,21,"C",30,,""
2017,112993122,90870416,51,"C",15,,""
2017,112993312,90870562,51,"C",13,,""
2017,112993769,90870956,14,"C",18,,""
2017,112993966,90871139,14,"C",18,,""
2017,112994096,90871250,5,"C",13,,""
2017,112994094,90871250,7,"C",13,,""
2017,112994240,90871370,27,"C",20,,""
2017,112994479,90871576,35,"C",13,,""
2017,112994754,90871805,51,"C",20,,""
2017,112996903,90873647,49,"C",20,,"N"
2017,112996925,90873669,5,"C",38,,""
2017,112996928,90873672,35,"C",13,,""
2017,112996926,90873672,16,"C",13,,""
2017,112996968,90873710,16,"C",11,,""
2017,112996975,90873715,45,"C",12,,""
2017,112996990,90873728,39,"C",20,,""
2017,112996985,90873728,27,"C",20,,""
2017,112996997,90873732,40,"C",20,,""
2017,112997053,90873782,47,"C",7,,""
2017,112997073,90873826,21,"C",18,,""
2017,112997138,90873858,45,"C",20,,""
2017,112997218,90873928,45,"C",12,,""
2017,112998251,90874836,45,"C",20,,""
2017,112998403,90874960,51,"C",20,,""
2017,112998958,90875475,11,"C",17,,""
2017,112998979,90875507,46,"C",20,,""
2017,112999174,90875650,49,"C",20,,"F"
2017,112999248,90875710,39,"C",1,,""
2017,112999288,90875751,49,"C",20,,"N"
2017,112999466,90875909,5,"C",20,,""
2017,112999582,90876011,5,"C",20,,""
2017,113000084,90876457,23,"C",24,,""
2017,113000201,90876601,5,"C",20,,""
2017,113000277,90876662,51,"C",46,,""
2017,113000280,90876662,35,"C",46,,""
2017,113000372,90876714,14,"C",20,,""
2017,113000467,90876798,14,"C",20,,""
2017,113000705,90877005,5,"C",13,,""
2017,113000761,90877042,23,"C",8,,""
2017,113000826,90877102,51,"C",20,,""
2017,113001219,90877506,14,"C",20,,""
2017,113001231,90877506,5,"C",20,,""
2017,113001484,90877714,49,"A",20,,"N"
2017,113001487,90877714,39,"C",20,,""
2017,113001637,90877845,5,"C",12,,""
2017,113001923,90878110,5,"C",20,,""
2017,113002002,90878175,49,"C",5,,"N"
2017,113003242,90879222,47,"C",21,,""
2017,113003655,90879577,45,"C",18,,""
2017,113003728,90879657,51,"C",20,,""
2017,113003729,90879657,35,"C",20,,""
2017,113003774,90879691,21,"C",20,,""
2017,113003851,90879747,47,"C",23,,""
2017,113003931,90879819,5,"C",14,,""
2017,113003916,90879819,14,"C",14,,""
2017,113004170,90880037,14,"C",18,,""
2017,113004172,90880037,5,"C",18,,""
2017,113005781,90881447,7,"C",25,,""
2017,113005798,90881488,23,"C",24,,""
2017,113006364,90881933,23,"C",24,,""
2017,113006509,90882051,23,"C",8,,""
2017,113006554,90882092,14,"C",18,,""
2017,113006703,90882219,51,"C",19,,""
2017,113006808,90882294,16,"C",20,,""
2017,113006810,90882294,35,"C",20,,""
2017,113008089,90883415,28,"C",38,,""
2017,113008163,90883475,16,"C",13,,""
2017,113008352,90883626,51,"C",20,,""
2017,113009572,90884654,45,"C",8,,""
2017,113009637,90884707,51,"C",21,,""
2017,113009872,90884905,16,"C",25,,""
2017,113011988,90886679,51,"C",13,,""
2017,113012143,90886805,40,"A",13,,""
2017,113012303,90886948,23,"C",46,,""
2017,113012481,90887105,47,"C",20,,""
