"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2017,96250269,90426287,3,,
2017,96250341,90426370,1,,
2017,95973468,90133274,7,1,
2017,95973496,90133314,7,,
2017,95973493,90133314,5,,
2017,95973541,90133351,4,,
2017,95973868,90133690,7,,
2017,95973563,90133373,7,,
2017,95973558,90133373,5,,
2017,95973652,90133489,4,,
2017,95973672,90133489,7,,
2017,95973827,90133645,7,,
2017,95973820,90133645,5,,
2017,95974084,90133901,7,,
2017,95974172,90133994,1,,
2017,95974195,90134017,1,,
2017,95974244,90134067,7,,
2017,95974442,90134276,7,,
2017,95974439,90134276,5,,
2017,95974477,90134320,7,,
2017,95974491,90134333,7,,
2017,95974701,90134563,7,,
2017,95975034,90134913,7,,
2017,95975046,90134931,4,,
2017,95975221,90135106,7,,
2017,95975151,90135035,7,,
2017,95975261,90135157,1,,
2017,95975302,90135190,1,,
2017,95975318,90135211,6,,
2017,95372451,89494039,7,,
2017,95372514,89494114,6,,
2017,95372605,89494203,5,,
2017,95372701,89494294,7,,
2017,95372608,89494203,7,,
2017,95372753,89494358,1,,
2017,95372764,89494358,6,,
2017,95372840,89494434,7,,
2017,98263329,92630368,6,,
2017,98264310,92631308,6,,
2017,98264752,92631808,5,,1
2017,98264749,92631808,7,1,
2017,98265424,92632456,7,,
2017,95975566,90135498,7,,
2017,95975737,90135681,1,,
2017,95975742,90135681,4,,
2017,95976604,90136542,5,,
2017,95970385,90129919,7,,
2017,95970677,90130268,2,,
2017,95970444,90130000,6,,
2017,95971866,90131498,1,,
2017,95972088,90131780,7,,
2017,95971930,90131572,7,,
2017,95972261,90131971,7,,
2017,95972450,90132189,6,,
2017,95972317,90132035,6,,
2017,95972180,90131882,7,,
2017,95972279,90131992,6,,
2017,95972379,90132105,4,,
2017,95972408,90132141,7,,
2017,96670353,90884854,7,1,
2017,96670347,90884854,5,,1
2017,96671910,90886381,5,,
2017,96671894,90886381,7,,
2017,96671904,90886381,6,,
2017,96672613,90887042,5,,
2017,96672605,90887042,7,,
2017,96688638,90903825,5,,
2017,96688637,90903825,7,,
2017,96688919,90904115,7,,
2017,96689163,90904350,4,,
2017,96689198,90904385,4,,
2017,96689199,90904385,1,,
2017,96689285,90904472,5,,1
2017,96689282,90904472,7,1,
2017,96689336,90904519,1,,
2017,96689477,90904665,7,,
2017,96689517,90904720,4,,
2017,96689531,90904752,1,,
2017,96689693,90904906,4,,
2017,96689804,90905011,7,,
2017,96690097,90905307,6,,
2017,96690178,90905393,4,,
2017,96690697,90905897,7,,
2017,96690704,90905906,7,1,
2017,96690730,90905937,7,,
2017,96690759,90905960,7,,
2017,96690782,90905987,7,,
2017,96691329,90906581,7,,
2017,96691335,90906581,5,,
2017,96691397,90906643,5,,
2017,96691395,90906643,7,,
2017,96691451,90906691,7,,
2017,96691551,90906791,7,,
2017,96691579,90906823,6,,
2017,96691633,90906877,7,,
2017,96691704,90906950,7,,
2017,96691918,90907240,7,,
2017,96691998,90907330,7,,
2017,96692041,90907373,7,,
2017,96692094,90907439,7,,
2017,96692385,90907775,7,,
2017,96692508,90907912,7,,
2017,96692709,90908144,4,,
2017,96692724,90908162,4,,
2017,96692824,90908276,7,,
2017,96692949,90908415,7,,
2017,96693011,90908493,7,,
2017,96693086,90908561,4,,
2017,96693154,90908643,7,,
2017,96693210,90908701,4,,
2017,96693302,90908802,4,,
2017,96693977,90909442,7,,
2017,96694743,90910253,7,1,
2017,96694748,90910253,5,,1
2017,96695304,90910828,7,,
2017,96695343,90910866,5,,1
2017,96695334,90910866,7,1,
2017,96695684,90911236,1,,
2017,96697133,90912698,7,,
2017,96697214,90912788,4,,
2017,96697449,90913020,7,,
2017,96699161,90914867,7,,
2017,96699662,90915427,7,1,
2017,96699790,90915569,7,,
2017,96700423,90916248,7,,
2017,96700716,90916638,7,,
2017,96701244,90917191,4,,
2017,96701288,90917244,7,,
2017,96701451,90917434,7,,
2017,96701452,90917434,5,,
2017,96701731,90917734,7,,
2017,96701887,90917910,4,,
2017,96701936,90917988,5,,
2017,96701928,90917988,7,,
2017,96702024,90918106,7,,
2017,96702133,90918172,7,,
2017,96702147,90918194,7,,
2017,96702151,90918208,7,,
2017,96702218,90918274,7,,
2017,96702290,90918366,7,1,
2017,96702710,90918858,7,,
2017,96702946,90919135,7,,
2017,96703255,90919444,7,,
2017,96703312,90919506,4,,
2017,96703345,90919564,7,,
2017,96703348,90919564,5,,
2017,96703437,90919640,7,,
2017,96703422,90919640,4,,
2017,96703483,90919695,7,,
2017,96703544,90919768,7,,
2017,96703655,90919883,4,,
2017,96703897,90920150,7,,
2017,96704012,90920293,7,,
2017,96704179,90920457,7,,
2017,96704223,90920502,7,,
2017,96704230,90920502,5,,
2017,96704329,90920638,7,,
2017,96704488,90920817,7,,
2017,96704758,90921100,7,,
2017,96704829,90921191,7,,
2017,96704876,90921237,7,,
2017,96705044,90921416,7,,
2017,96705350,90921741,4,,
2017,96705354,90921741,7,,
2017,96705512,90921934,4,,
2017,96705562,90921990,7,,
2017,96705636,90922067,7,,
2017,96706068,90922570,7,,
2017,96706155,90922681,4,,
2017,96706215,90922775,7,,
2017,96706255,90922821,4,,
2017,96706366,90922933,7,,
2017,96706406,90922978,1,,
2017,96706471,90923051,4,,
2017,96706494,90923076,7,,
2017,96706514,90923100,1,,
2017,96706775,90923399,3,,
2017,96706854,90923488,7,,
2017,96707060,90923738,6,,
2017,95995247,90156365,7,,
2017,95995174,90156270,7,,
2017,95995296,90156414,7,,
2017,95995315,90156428,7,,
2017,95995471,90156586,7,,
2017,95995523,90156636,4,,
2017,95995585,90156705,7,,
2017,95995626,90156753,7,,
2017,95995750,90156909,7,,
2017,95995943,90157129,7,,
2017,95996015,90157194,7,,
2017,95996059,90157247,1,,
2017,95996113,90157313,7,,
2017,95996161,90157359,7,,
2017,95996195,90157393,1,,
2017,95996232,90157444,7,,
2017,95996256,90157469,1,,
2017,95996364,90157590,4,,
2017,95996399,90157626,4,,
2017,95996450,90157683,5,,
2017,95996446,90157683,7,,
2017,95996541,90157799,7,,
2017,95996658,90157936,4,,
2017,95996707,90158005,4,,
2017,95996731,90158031,4,,
2017,95996792,90158095,1,,
2017,95997071,90158395,7,,
2017,95997154,90158498,1,,
2017,95997149,90158498,6,,
2017,95997214,90158568,7,,
2017,95997233,90158601,7,,
2017,95997283,90158648,1,,
2017,95997552,90158968,4,,
2017,95997620,90159042,4,,
2017,95997716,90159145,7,,
2017,95997757,90159197,5,,
2017,95997752,90159197,7,,
2017,95997980,90159438,7,,
2017,95998120,90159594,4,,
2017,95998141,90159623,7,,
2017,95998249,90159732,7,,
2017,95998327,90159835,7,,
2017,95998503,90160027,7,,
2017,95998669,90160173,7,,
2017,95998896,90160412,4,,
2017,95998964,90160493,7,,
2017,95999036,90160582,1,,
2017,95999186,90160752,7,,
2017,95999208,90160786,7,1,
2017,95999210,90160786,5,,1
2017,95999286,90160860,7,,
2017,95999425,90161026,7,,
2017,95999582,90161211,7,,
2017,96000010,90161707,4,,
2017,96000090,90161794,5,,
2017,96000085,90161794,7,,
2017,96000232,90161955,7,,
2017,96000379,90162113,4,,
2017,96000442,90162189,7,,
2017,96000540,90162304,5,,
2017,96000538,90162304,7,,
2017,96000559,90162325,4,,
2017,96000599,90162371,4,,
2017,96000696,90162487,4,,
2017,96656396,90870317,4,,
2017,96656520,90870462,4,,
2017,96657112,90871107,3,,
2017,96657253,90871272,3,,
2017,96657567,90871604,5,,1
2017,96657576,90871604,7,1,
2017,96659505,90873614,2,,
2017,96659551,90873673,4,,
2017,96659560,90873685,6,,
2017,96659576,90873705,6,,
2017,96659639,90873787,7,,
2017,96659702,90873856,4,,
2017,96659721,90873881,7,,
2017,96660313,90874516,4,,
2017,96660780,90874984,6,,
2017,96661202,90875483,7,,
2017,96661647,90875944,7,,
2017,96662046,90876407,7,,
2017,96662185,90876550,7,,
2017,96662220,90876602,5,,
2017,96662223,90876602,7,,
2017,96662324,90876727,4,,
2017,96662361,90876785,1,,
2017,96662514,90876930,3,,
2017,96662533,90876955,4,,
2017,96662696,90877132,7,,
2017,96662724,90877153,7,1,
2017,96662720,90877153,5,,1
2017,96663025,90877496,7,,
2017,96663244,90877706,4,,
2017,96663333,90877817,5,,
2017,96663338,90877817,7,,
2017,96663382,90877850,6,,
2017,96663460,90877938,1,,
2017,96663467,90877938,5,,
2017,96663490,90877965,7,,
2017,96663478,90877965,4,,
2017,96663656,90878134,7,,
2017,96663806,90878269,7,,
2017,96664048,90878492,1,,
2017,96664181,90878625,7,,
2017,96664969,90879387,7,,
2017,96665151,90879564,7,,
2017,96665293,90879697,7,,
2017,96665310,90879719,7,,
2017,96665768,90880171,7,,
2017,96665830,90880249,7,,
2017,96666011,90880442,7,,
2017,96666006,90880442,5,,
2017,96666038,90880468,4,,
2017,96666241,90880702,6,,
2017,96250233,90426246,7,,
2017,96250286,90426307,4,,
2017,96250293,90426307,7,,
2017,96250397,90426421,7,,
2017,96250652,90426698,6,,
2017,96250735,90426772,6,,
2017,96250821,90426860,7,,
2017,96251035,90427077,6,,
2017,96251865,90427940,6,,
2017,96252293,90428397,7,1,
2017,96252277,90428397,5,,1
2017,96252446,90428548,6,,
2017,96252828,90428934,6,,
2017,96253258,90429398,1,,
2017,96253325,90429474,7,,
2017,96253321,90429474,5,,
2017,96253381,90429534,6,,
2017,96253554,90429721,7,,
2017,96253543,90429721,5,,
2017,96253659,90429832,4,,
2017,96253765,90429959,6,,
2017,96253860,90430076,7,,
2017,96254027,90430258,4,,
2017,96254244,90430514,7,,
2017,96254271,90430551,7,,
2017,96254327,90430606,7,,
2017,96254535,90430824,7,,
2017,96254577,90430875,7,,
2017,96255298,90431662,7,,
2017,96255288,90431662,5,,
2017,96255382,90431746,7,,
2017,96255504,90431863,1,,
2017,96255578,90431949,7,,
2017,96255870,90432234,1,,
2017,96255981,90432339,7,,
2017,96256088,90432452,7,,
