"DATA_YEAR" "ARRESTEE_ID" "INCIDENT_ID" "ARRESTEE_SEQ_NUM" "ARREST_DATE" "MULTIPLE_INDICATOR" "AGE_NUM" "SEX_CODE" "ARREST_TYPE_NAME" "OFFENSE_NAME" "CRIME_AGAINST" "OFFENSE_CATEGORY_NAME" "OFFENSE_GROUP" "AGE_NAME" "RACE_DESC" "stay" "AGENCY_ID" "NIBRS_MONTH_ID" "SUBMISSION_DATE" "INCIDENT_DATE" "INCIDENT_HOUR" "CLEARED_EXCEPT_ID"
"33" 2017 28725829 97549312 1 "07-JUN-17" "N" 28 "F" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 521 7848085 "20-AUG-18" "07-JUN-17" 12 6
"34" 2017 28725832 97549312 2 "07-JUN-17" "N" 32 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 521 7848085 "20-AUG-18" "07-JUN-17" 12 6
"35" 2017 28725866 97549412 2 "24-JUN-17" "N" 13 "F" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 521 7848085 "20-AUG-18" "24-JUN-17" 13 6
"36" 2017 28725864 97549412 1 "24-JUN-17" "N" 11 "F" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 521 7848085 "20-AUG-18" "24-JUN-17" 13 6
"37" 2017 28727696 97555357 1 "08-DEC-17" "N" 27 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 541 8005617 "20-AUG-18" "08-DEC-17" 14 6
"38" 2017 28727731 97555518 2 "20-JUL-17" "N" 15 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 540 8005618 "20-AUG-18" "19-JUL-17" 17 6
"39" 2017 28727730 97555518 1 "20-JUL-17" "N" 16 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 540 8005618 "20-AUG-18" "19-JUL-17" 17 6
"40" 2017 28728726 97558485 1 "04-JUL-17" "N" 39 "F" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 551 7848189 "20-AUG-18" "04-JUL-17" 14 6
"41" 2017 28729412 97560626 1 "07-JUN-17" "C" 17 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 557 8005724 "20-AUG-18" "06-JUN-17" 12 6
"42" 2017 28729553 97561003 1 "09-AUG-17" "N" 31 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 557 8005728 "20-AUG-18" "09-AUG-17" 19 6
"43" 2017 28729878 97561987 1 "18-JUL-17" "N" 46 "M" "On View" "Impersonation" "Property" "Fraud Offenses" "A" "Age in Years" "White" TRUE 559 7848202 "20-AUG-18" "18-JUL-17" 0 6
"44" 2017 28729917 97562115 1 "20-DEC-17" "N" 47 "M" "On View" "Theft From Building" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 559 8005760 "20-AUG-18" "20-DEC-17" 9 6
"45" 2017 28729920 97562115 2 "20-DEC-17" "N" 48 "F" "On View" "Theft From Building" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 559 8005760 "20-AUG-18" "20-DEC-17" 9 6
"46" 2017 28730027 97562321 1 "27-JUL-17" "N" 24 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 560 7848224 "20-AUG-18" "24-JUL-17" 11 6
"47" 2017 28730029 97562321 2 "27-JUL-17" "N" 48 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 560 7848224 "20-AUG-18" "24-JUL-17" 11 6
"48" 2017 28430314 96716122 1 "03-NOV-17" "N" 37 "F" "Taken INTO Custody" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 728 7924657 "20-AUG-18" "10-OCT-17" 3 6
"49" 2017 28929122 98103846 1 "14-MAR-18" "N" 53 "F" "Taken INTO Custody" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 575 7880048 "20-AUG-18" "02-SEP-17" 3 6
"50" 2017 28248615 96191836 2 "18-OCT-17" "N" 29 "M" "Summoned / Cited" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 598 7924447 "20-AUG-18" "17-OCT-17" 18 6
"51" 2017 28248611 96191836 1 "18-OCT-17" "N" 31 "M" "Summoned / Cited" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 598 7924447 "20-AUG-18" "17-OCT-17" 18 6
"52" 2017 28249560 96194908 1 "23-OCT-17" "N" 36 "M" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "Black or African American" TRUE 608 7924455 "20-AUG-18" "20-OCT-17" 13 6
"53" 2017 28249606 96195045 1 "04-OCT-17" "N" 21 "M" "Summoned / Cited" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 617 7924457 "20-AUG-18" "04-OCT-17" 15 6
"54" 2017 28249622 96195108 1 "21-OCT-17" "N" 27 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 617 7924457 "20-AUG-18" "21-OCT-17" 15 6
"55" 2017 28249839 96195730 1 "11-OCT-17" "N" 47 "M" "Taken INTO Custody" "Motor Vehicle Theft" "Property" "Motor Vehicle Theft" "A" "Age in Years" "White" TRUE 609 7512344 "20-AUG-18" "22-JAN-17" 16 6
"56" 2017 28250058 96196342 1 "21-OCT-17" "M" 20 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 609 7924463 "20-AUG-18" "21-OCT-17" 20 6
"57" 2017 28250247 96196742 1 "01-OCT-17" "N" 36 "M" "Summoned / Cited" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7880069 "20-AUG-18" "30-SEP-17" 23 6
"58" 2017 28250269 96196794 1 "03-OCT-17" "N" 40 "M" "Taken INTO Custody" "Robbery" "Property" "Robbery" "A" "Age in Years" "White" TRUE 604 7924452 "20-AUG-18" "03-OCT-17" 4 6
"59" 2017 28250377 96197059 1 "12-OCT-17" "N" 21 "F" "Taken INTO Custody" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 604 7924452 "20-AUG-18" "12-OCT-17" 19 6
"60" 2017 28731461 97566218 1 "15-JUN-17" "N" 35 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 563 8005759 "20-AUG-18" "04-JUN-17" 15 6
"61" 2017 28731495 97566338 1 "08-JUN-17" "N" 51 "F" "On View" "Robbery" "Property" "Robbery" "A" "Age in Years" "Black or African American" TRUE 563 8005759 "20-AUG-18" "08-JUN-17" 11 6
"62" 2017 28731505 97566353 1 "09-JUN-17" "N" 43 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 563 8005759 "20-AUG-18" "08-JUN-17" 15 6
"63" 2017 28731525 97566415 2 "10-JUN-17" "N" 42 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 563 8005759 "20-AUG-18" "10-JUN-17" 10 6
"64" 2017 28731524 97566415 1 "10-JUN-17" "N" 32 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 563 8005759 "20-AUG-18" "10-JUN-17" 10 6
"65" 2017 28731747 97566967 1 "12-JUL-17" "N" 58 "M" "Taken INTO Custody" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 563 8005767 "20-AUG-18" "02-JUL-17" 10 6
"66" 2017 28731918 97567524 1 "18-JUL-17" "N" 43 "F" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 563 8005767 "20-AUG-18" "18-JUL-17" 14 6
"67" 2017 28731920 97567524 2 "18-JUL-17" "N" 30 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 563 8005767 "20-AUG-18" "18-JUL-17" 14 6
"68" 2017 28732105 97567995 1 "06-SEP-17" "N" 18 "F" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "Black or African American" TRUE 563 8005767 "20-AUG-18" "30-JUL-17" 15 6
"69" 2017 28732492 97569089 1 "29-AUG-17" "N" 21 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 563 8005766 "20-AUG-18" "29-AUG-17" 12 6
"70" 2017 28732517 97569182 1 "02-SEP-17" "N" 18 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 563 8005766 "20-AUG-18" "30-AUG-17" 19 6
"71" 2017 28733189 97571214 1 "03-NOV-17" "N" 24 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 563 8005769 "20-AUG-18" "30-OCT-17" 17 6
"72" 2017 28737772 97584927 1 "13-JUL-17" "N" 26 "F" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 609 7848653 "20-AUG-18" "13-JUL-17" 15 6
"73" 2017 28737785 97584983 1 "21-JUL-17" "C" 54 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 609 7848653 "20-AUG-18" "17-JUL-17" 16 6
"74" 2017 28737824 97585139 1 "15-SEP-17" "N" 49 "M" "On View" "False Pretenses/Swindle/Confidence Game" "Property" "Fraud Offenses" "A" "Age in Years" "White" TRUE 609 7848655 "20-AUG-18" "02-AUG-17" 15 6
"75" 2017 28737832 97585155 1 "02-SEP-17" "N" 29 "F" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 609 7848655 "20-AUG-18" "31-AUG-17" 16 6
"76" 2017 28737876 97585287 1 "13-SEP-17" "N" 40 "M" "On View" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 609 7880075 "20-AUG-18" "11-SEP-17" 17 6
"77" 2017 28737913 97585457 1 "26-SEP-17" "N" 37 "F" "On View" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 609 7880075 "20-AUG-18" "26-SEP-17" 9 6
"78" 2017 28743970 97603431 1 "06-DEC-17" "N" 16 "M" "Taken INTO Custody" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "Black or African American" TRUE 674 7974693 "20-AUG-18" "05-DEC-17" 21 6
"79" 2017 28746553 97610946 1 "09-MAY-17" "N" 22 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 708 7610592 "20-AUG-18" "08-MAY-17" 8 6
"80" 2017 28746950 97611875 1 "16-OCT-17" "N" 22 "F" "On View" "Motor Vehicle Theft" "Property" "Motor Vehicle Theft" "A" "Age in Years" "White" TRUE 715 7924642 "20-AUG-18" "16-OCT-17" 19 6
"81" 2017 26934248 92094143 1 "16-JUL-17" "N" 33 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 749 7688769 "17-AUG-18" "16-JUL-17" NA 6
"82" 2017 26934249 92094143 2 "16-JUL-17" "N" 35 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 749 7688769 "17-AUG-18" "16-JUL-17" NA 6
"83" 2017 27842227 95011576 1 "16-JUL-17" "N" 32 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 510 7688260 "20-AUG-18" "16-JUL-17" 12 6
"84" 2017 27842229 95011576 2 "16-JUL-17" "N" 31 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 510 7688260 "20-AUG-18" "16-JUL-17" 12 6
"85" 2017 27842252 95011662 1 "02-AUG-17" "N" 49 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 510 7847982 "20-AUG-18" "02-AUG-17" 13 6
"86" 2017 27842812 95012793 1 "03-AUG-17" "C" 39 "M" "Taken INTO Custody" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "Unknown" TRUE 512 7688252 "20-AUG-18" "06-JUL-17" 11 6
"87" 2017 27842813 95012793 2 "03-AUG-17" "C" 36 "M" "Taken INTO Custody" "Counterfeiting/Forgery" "Property" "Counterfeiting/Forgery" "A" "Age in Years" "White" TRUE 512 7688252 "20-AUG-18" "06-JUL-17" 11 6
"88" 2017 27842833 95012853 1 "13-AUG-17" "C" 38 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 512 7688252 "20-AUG-18" "14-JUL-17" 18 6
"89" 2017 27842878 95013004 1 "13-AUG-17" "C" 40 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "02-AUG-17" 8 6
"90" 2017 27842944 95013201 1 "07-AUG-17" "C" 16 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "Black or African American" TRUE 512 7847987 "20-AUG-18" "07-AUG-17" 0 6
"91" 2017 27842945 95013201 2 "07-AUG-17" "C" 15 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "07-AUG-17" 0 6
"92" 2017 27843086 95013498 1 "15-AUG-17" "C" 34 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 512 7847987 "20-AUG-18" "15-AUG-17" 10 6
"93" 2017 27851942 95036212 1 "01-AUG-17" "N" 19 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 603 7848636 "20-AUG-18" "16-JUL-17" NA 6
"94" 2017 27852045 95036461 1 "04-AUG-17" "N" 54 "M" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 603 7848636 "20-AUG-18" "28-JUL-17" NA 6
"95" 2017 27853529 95040378 1 "28-AUG-17" "N" 18 "M" "On View" "Stolen Property Offenses" "Property" "Stolen Property Offenses" "A" "Age in Years" "White" TRUE 591 7848560 "20-AUG-18" "28-AUG-17" 10 6
"96" 2017 28018730 95533908 2 "23-SEP-17" "N" 30 "M" "Taken INTO Custody" "Robbery" "Property" "Robbery" "A" "Age in Years" "Black or African American" TRUE 591 7880047 "20-AUG-18" "22-SEP-17" 12 6
"97" 2017 28018729 95533908 1 "22-SEP-17" "N" 26 "M" "Taken INTO Custody" "Robbery" "Property" "Robbery" "A" "Age in Years" "Black or African American" TRUE 591 7880047 "20-AUG-18" "22-SEP-17" 12 6
"98" 2017 27846922 95023561 2 "07-JUL-17" "N" 17 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 574 7848270 "20-AUG-18" "06-JUL-17" 23 6
"99" 2017 27846918 95023561 1 "07-JUL-17" "N" 16 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "Black or African American" TRUE 574 7848270 "20-AUG-18" "06-JUL-17" 23 6
"100" 2017 27847599 95025415 1 "01-AUG-17" "N" 30 "M" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 579 7848290 "20-AUG-18" "01-AUG-17" 21 6
"101" 2017 27849898 95030656 1 "01-JUL-17" "N" 27 "M" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 575 7848300 "20-AUG-18" "13-JUN-17" 2 6
"102" 2017 27849904 95030656 2 "04-JUL-17" "N" 25 "F" "Taken INTO Custody" "Theft From Motor Vehicle" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 575 7848300 "20-AUG-18" "13-JUN-17" 2 6
"103" 2017 27849977 95030828 1 "03-JUL-17" "N" 55 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "Black or African American" TRUE 575 7848301 "20-AUG-18" "03-JUL-17" 16 6
"104" 2017 27850018 95031012 1 "11-JUL-17" "N" 55 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 575 7848301 "20-AUG-18" "11-JUL-17" 17 6
"105" 2017 27850038 95031130 1 "15-JUL-17" "N" 22 "F" "On View" "All Other Larceny" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 575 7848301 "20-AUG-18" "15-JUL-17" 15 6
"106" 2017 27844196 95016209 1 "30-AUG-17" "N" 27 "M" "On View" "Burglary/Breaking & Entering" "Property" "Burglary/Breaking & Entering" "A" "Age in Years" "White" TRUE 526 7848093 "20-AUG-18" "30-AUG-17" NA 6
"107" 2017 28023975 95547212 1 "01-SEP-17" "N" 35 "F" "Taken INTO Custody" "Theft From Building" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 729 7667499 "20-AUG-18" "30-JUN-17" 16 6
"108" 2017 28025498 95551803 1 "02-SEP-17" "N" 25 "M" "Summoned / Cited" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 769 7881000 "20-AUG-18" "02-SEP-17" 17 6
"109" 2017 28025690 95552372 1 "21-SEP-17" "N" 18 "F" "On View" "Shoplifting" "Property" "Larceny/Theft Offenses" "A" "Age in Years" "White" TRUE 773 7881004 "20-AUG-18" "19-SEP-17" 9 6
"110" 2017 27857937 95050702 1 "07-AUG-17" "N" 17 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 670 7848911 "20-AUG-18" "07-AUG-17" 13 6
"111" 2017 27857939 95050702 2 "07-AUG-17" "N" 15 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 670 7848911 "20-AUG-18" "07-AUG-17" 13 6
"112" 2017 27857940 95050702 3 "07-AUG-17" "N" 16 "M" "On View" "Destruction/Damage/Vandalism of Property" "Property" "Destruction/Damage/Vandalism of Property" "A" "Age in Years" "White" TRUE 670 7848911 "20-AUG-18" "07-AUG-17" 13 6
