"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
188212017,18821,2017,"TX0151700","TX0151700","","N","N",,"I","U OF TX:HEA SCI CT,SAN A","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER PD","University of Texas:","Health Science Center, San Antonio","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-SEP-17,01-SEP-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188572017,18857,2017,"TX0200900","TX0200900","","N","N",,"I","MANVEL","MANVEL PD","Manvel","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",9756,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,1,17,2,4,6,0,0,01-JAN-97,01-OCT-17,01-OCT-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188582017,18858,2017,"TX0201000","TX0201000","","N","N",,"I","PEARLAND","PEARLAND POLICE DEPT","Pearland","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",117869,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","FORT BEND; HARRIS; BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188612017,18861,2017,"TX0201400","TX0201400","","N","N",,"I","WEST COLUMBIA","WEST COLUMBIA PD","West Columbia","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3938,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","N","Y"
188612017,18861,2017,"TX0201400","TX0201400","","N","N",,"I","WEST COLUMBIA","WEST COLUMBIA PD","West Columbia","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3938,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188752017,18875,2017,"TX0220000","TX0220000","","N","N",,"I","BREWSTER","BREWSTER CO SO ALPINE","Brewster","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3196,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-15,01-JUL-15,01-JUL-15,01-JUL-15,01-JUL-15,"N","BREWSTER","Non-MSA","Y","Y","Y"
188892017,18889,2017,"TX0270100","TX0270100","","N","N",,"I","BURNET","BURNET PD","Burnet","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6422,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","BURNET","Non-MSA","Y","Y","Y"
188902017,18890,2017,"TX0270200","TX0270200","","N","N",,"I","MARBLE FALLS","MARBLE FALLS PD","Marble Falls","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6358,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-SEP-97,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","BURNET","Non-MSA","Y","Y","Y"
188992017,18899,2017,"TX0290000","TX0290000","","N","N",,"I","CALHOUN","CALHOUN CO SO PORT LAVACA","Calhoun","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",7372,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","CALHOUN","Non-MSA","Y","Y","Y"
189012017,18901,2017,"TX0290200","TX0290200","","N","N",,"I","PORT LAVACA","PORT LAVACA POLICE DEPT","Port Lavaca","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12432,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-JAN-99,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","CALHOUN","Non-MSA","Y","Y","Y"
189112017,18911,2017,"TX0310500","TX0310500","","N","N",,"I","LOS FRESNOS","LOS FRESNOS PD","Los Fresnos","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6779,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-OCT-17,01-OCT-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","CAMERON","Brownsville-Harlingen, TX","Y","Y","Y"
189392017,18939,2017,"TX0360700","TX0360700","","N","N",,"I","MONT BELVIEU","MONT BELVIEU PD MONT BELVIEU","Mont Belvieu","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5913,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","CHAMBERS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
189402017,18940,2017,"TX0361000","TX0361000","","N","N",,"I","ISD: BARBERS HILL","BARBERS HILL ISD POLICE DEPARTMENT","Independent School District:","Barbers Hill","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","CHAMBERS","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
189422017,18942,2017,"TX0370100","TX0370100","","N","N",,"I","JACKSONVILLE","JACKSONVILLE PD","Jacksonville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",14955,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JUN-09,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","CHEROKEE","Non-MSA","Y","Y","Y"
189432017,18943,2017,"TX0370300","TX0370300","","N","N",,"I","RUSK","RUSK PD","Rusk","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5576,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-OCT-08,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","CHEROKEE","Non-MSA","Y","Y","Y"
189572017,18957,2017,"TX0430000","TX0430000","","N","N",,"I","COLLIN","COLLIN COUNTY SHERIFFS OFFICE","Collin","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",49307,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-JAN-97,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189612017,18961,2017,"TX0430400","TX0430400","","N","N",,"I","FRISCO","FRISCO PD","Frisco","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",172804,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",156,45,201,17,49,66,0,0,01-JAN-97,01-FEB-00,01-APR-14,01-APR-14,01-APR-14,01-APR-14,"N","DENTON; COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189622017,18962,2017,"TX0430500","TX0430500","","N","N",,"I","MCKINNEY","MCKINNEY PD","McKinney","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",179934,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",169,8,177,23,45,68,0,0,01-JAN-97,01-APR-97,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189632017,18963,2017,"TX0430600","TX0430600","","N","N",,"I","PLANO","PLANO PD","Plano","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",290413,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","N",,,,,,,0,0,01-JAN-97,01-JUL-05,01-MAR-15,01-MAR-15,01-MAR-15,01-MAR-15,"N","DENTON; COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189652017,18965,2017,"TX0430800","TX0430800","","N","N",,"I","WYLIE","WYLIE PD","Wylie","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",48772,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",51,0,51,11,5,16,0,0,01-JAN-97,01-DEC-06,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","DALLAS; ROCKWALL; COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189662017,18966,2017,"TX0430900","TX0430900","","N","N",,"I","PRINCETON","PRINCETON PD","Princeton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",9934,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,3,1,4,0,0,01-JAN-97,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,01-JAN-17,"N","COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189682017,18968,2017,"TX0431800","TX0431800","","N","N",,"I","MURPHY","MURPHY PD","Murphy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",20926,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-07,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","COLLIN","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
189742017,18974,2017,"TX0450000","TX0450000","","N","N",,"S","COLORADO","COLORADO CO SO COLUMBUS","Colorado","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",11504,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","COLORADO","Non-MSA","Y","Y","Y"
189932017,18993,2017,"TX0500200","TX0500200","","N","N",,"I","GATESVILLE","GATESVILLE PD","Gatesville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12504,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,01-SEP-16,"N","CORYELL","Killeen-Temple, TX","Y","Y","Y"
190102017,19010,2017,"TX0570200","TX0570200","","N","N",,"I","BALCH SPRINGS","BALCH SPRINGS PD BALCH SPRINGS","Balch Springs","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",25199,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",35,4,39,2,12,14,0,0,01-JAN-97,01-FEB-17,01-FEB-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190192017,19019,2017,"TX0571200","TX0571200","","N","N",,"I","GRAND PRAIRIE","GRAND PRAIRIE PD","Grand Prairie","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",193249,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",244,42,286,23,87,110,0,0,01-JAN-97,01-DEC-17,01-DEC-17,01-JUL-18,01-JUL-18,01-JUL-18,"N","ELLIS; TARRANT; DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190202017,19020,2017,"TX0571300","TX0571300","","N","N",,"I","HIGHLAND PARK","HIGHLAND PARK PD DALLAS","Highland Park","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",9248,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190242017,19024,2017,"TX0571700","TX0571700","","N","N",,"I","LANCASTER","LANCASTER PD","Lancaster","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",39225,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-00,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190272017,19027,2017,"TX0572100","TX0572100","","N","N",,"I","SACHSE","SACHSE POLICE DEPARTMENT","Sachse","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",25907,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",25,4,29,2,13,15,0,0,01-JAN-97,01-MAR-06,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","COLLIN; DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190342017,19034,2017,"TX0573300","TX0573300","","N","N",,"I","ROWLETT","ROWLETT PD","Rowlett","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",62998,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","ROCKWALL; DALLAS","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190502017,19050,2017,"TX0600000","TX0600000","","N","N",,"I","DELTA","DELTA CO SO COOPER","Delta","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",5207,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,6,14,3,6,9,0,0,01-JAN-97,01-SEP-17,01-SEP-17,01-MAR-18,01-DEC-17,01-DEC-17,"N","DELTA","Non-MSA","Y","Y","Y"
190542017,19054,2017,"TX0610200","TX0610200","","N","N",,"I","DENTON","DENTON PD","Denton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",136836,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",151,11,162,20,50,70,0,0,01-JAN-97,01-JAN-02,01-APR-15,01-MAR-14,01-APR-15,01-APR-15,"N","DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
190562017,19056,2017,"TX0610600","TX0610600","","N","N",,"I","LEWISVILLE","LEWISVILLE PD","Lewisville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",106199,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",142,19,161,13,41,54,0,0,01-JAN-97,01-JAN-02,01-APR-15,01-FEB-13,01-APR-15,01-APR-15,"N","DALLAS; DENTON","Dallas-Fort Worth-Arlington, TX","Y","Y","Y"
