airport_name,link,title,author,author_country,date,content,experience_airport,date_visit,type_traveller,overall_rating,queuing_rating,terminal_cleanliness_rating,terminal_seating_rating,terminal_signs_rating,food_beverages_rating,airport_shopping_rating,wifi_connectivity_rating,airport_staff_rating,recommended
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,A Cooper,Australia,2013-02-04,The airport was clean with average facilities but the reason for the low score is the queue time at immigration. I got off my flight at 2am having flown business class into Abu Dhabi. There were 30 immigration counters open each with at least 60 people queuing. The process was so slow with staff leisurely processing customers at a rate of 3 minutes per person that it took 3 hours to get through. There were people complaining all around and the people stamping the passports seemed to be operating 'in their own time' which was extremely slow interspersed with conversation and joke breaks between counters.,NA,NA,NA,2,1,4,NA,NA,NA,3,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,Harold Bush-Howard,United Kingdom,2012-09-16,A very unpleasant airport. I connected from London to Bangkok thinking it would be a nice experience to travel via a Gulf airport as so many people are doing the same. Never again. It was bad enough dealing with ghastly food on Etihad. The food options at Terminal 3 are limited and very expensive. Also the fast food on display looked as though it was there 48 hours before. Not very pleasant at around 20 dollars for a similar meal which In London would cost less than half. A small bottle of water cost around 6 US dollars. Not many places to sit but lots of shops. Abu Dhabi makes Frankfurt and Paris look charming clean and efficient for transiting. Never again.,NA,NA,NA,2,3,2,NA,NA,NA,1,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,M Taylor,United Kingdom,2012-02-09,Through AUH to BAH. Arrived at a remote stand and bussed to Terminal. Clear signage made it easy to navigate along with plenty of Departure screens. As previously stated quite busy so seating can be a bit hit and miss but they can be found. However after 7 hours in the air a walk about was most welcome. Boarding through Gate 18 was bizarre a doorway that actually led to Gate 17 and 18. Even weirder was that two flights were through this door at the same time which led to confusion for passengers. Security was a drag with two flights passing through one metal detector and two x-ray machines. They got it sorted and we were bussed to another remote stand. Return was at night. Arrived at another remote stand and again a bus to the Terminal. I was travelling with an infant access to a stroller would have been advantageous at the gate. Upon arriving at Flight Transfer we found a fleet of strollers. Why position them here? A reasonably long walk down to Gate 34 (10 mins) with plenty of seating at the Gate in a clean and airy environment. Overall not a bad experience. Terminal 1 is rather dated but great for people watching and shopping. Terminal 3 is modern and bright but can involve a fair trek down to the Gates in the 30's. Be prepared is my advice. Roll with it as it can be busy and perhaps not follow the norm expected of some western airports.,NA,NA,NA,8,4,4,NA,NA,NA,4,NA,NA,1
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,B Lynch,Vietnam,2011-12-13,AUH even though it has a 'new terminal' is seriously deficient in the security area where queues can stretch back along the moving walkways/escalators. Their Etihad airport lounge is cramped and uncomfortable and the free internet stations in the terminal usually on 60% operational.,NA,NA,NA,3,4,3,NA,NA,NA,3,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,Nelson Yap,Australia,2011-07-17,Hot muggy 34 degrees at 2am in the morning and no Air conditioning. We felt like we were in a sauna. Plus I don't understand why we need to go through about 3 separate security points when on a connecting flight. 1 is fine but 3? We haven't left the airport we just got off the plane and we are going on a connecting flight and we were already screened at Heathrow which has very strict security protocols. The wifi is slower than dial up Internet. Terminal 1 is weird the whole place from floor to ceiling is tiled like a bathhouse no windows. Terminal 3 is better because it is modern with floor to ceiling glass so it feels open. I don't know what Abu Dhabi will do to improve their staff because they aren't friendly helpful.,NA,NA,NA,2,3,3,NA,NA,NA,1,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,Stephen Taynton,Kazakhstan,2011-01-09,"I have used this airport on a number of occssions but until recently did not see how bad it is. I usually go from the plane to the transit hotel to the lounge and then to the plane. But this time I was unfortunately travelling economy and experience the nightmare of Abu Dhabi - it is just a bad airport with staff not really knowing what they are doing saying ""yes you can find a trolley around the corner"" I nearly walked to London and did not find one. The transfer between terminals is a nightmare with no rationale between what you should do - and with the upgrading in Terminal One the problem is worse. And don't get me started on the rude staff who are the transit hotel. Avoid this airport for your sanity alone.",NA,NA,NA,2,1,1,NA,NA,NA,1,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,T Neyrinck,Belgium,2010-10-10,T3 is bright clean with speedy security and passport controls. The transit zone before/between flights is not a place to spend more than 2 hours (limited choice of food and shops) but not a bad experience either. T1 is in an another league: old and worn okay for arriving at but not a nice place to depart from. All in all a basic but efficient airport as long as you pass through T3.,NA,NA,NA,3,5,5,NA,NA,NA,3,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,A Stevenson,United Kingdom,2010-09-19,Transfer at AUH from LHR enroute to CMB and on return journey. Arrival at AUH Terminal 3 - this is the first time in many years I'd passed through Abu Dhabi and T3 was new to me. Fairly typical modern airport terminal - clean spacious lots of steel and glass. 10 minute walk to Terminal 1 for connecting flight - while still architecturally eye catching showing its age and feeling a bit sticky. 10 or so free internet terminals several of which weren't working. On the return flight we taxied to a remote stand and were bussed to a gate close to terminal 1. Long layover of 6.5 hours. While deciding what to do I was approached by a friendly airport employee who explained my options including (as a UK passport holder) the option to pass through immigration and leave the airport if I so wished. In the end decided to find somewhere quiet to try and catch up with my sleep. Rather than proceed to my departure gate I went up the elevator to the arrivals floor and walked back towards terminal 3. Limited seating en-route and no facilities other than toilets but very quiet and I was largely undisturbed for several hours. I noticed a room full of seating close to the transfer desk. Approaching departure time I made my way back to the departures level and through security (peculiarly I don't remember needing to do this on the outward leg). Once through security the route inevitably winds it's way through a huge shopping area before reaching the T3 departure gates. As is the case with T1 there were several free internet terminals. Plentiful seating at the gates themselves.,NA,NA,NA,3,5,5,NA,NA,NA,3,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,Farouk Mogheth,Czech Republic,2009-11-15,Flying through Abu Dhabi (Bangkok to Munich and back). Both flights with Etihad gave me only 2 hours transit. It was a nice experience from and to my destination. The new part of the terminal was clean crowd free and easy to navigate through. I guess I was lucky to bypass the rush hour. WCs clean fair amount of shopping and a couple of food venues. Security fast and efficient. A good airport to fly through.,NA,NA,NA,5,5,3,NA,NA,NA,3,NA,NA,0
abu-dhabi-airport,/airport-reviews/abu-dhabi-airport,Abu Dhabi Airport customer review,A Patel,United Kingdom,2009-07-02,The view of this airport may depend on what terminal you arrive and depart from. I was a transiting passenger at the new Terminal 3. This is a terminal with plenty of seating internet access points and adequate duty free. Security was quick and easy and the terminal had plenty of toilets which were clean. I'm not sure what the rest of the airport is like but if you are travelling through Terminal 3 it was a very pleasant experience.,NA,NA,NA,4,5,5,NA,NA,NA,5,NA,NA,0
accra-kotoka-airport,/airport-reviews/accra-kotoka-airport,Accra Kotoka Airport customer review,A Fleming,Ghana,2010-06-13,I have been through Kotoka International Airport more times than I care to remember and the attached domestic terminal a couple of times. Against most other African airports I have passed through (around 30) it is at the top end and there is an evident desire to improve. The airport is relatively small has only two gates for international departures and there are an ever increasing list of carriers adding Accra to their routes. Departure is not usually too bad security keeps the majority who may bother travellers at bay. Many first time passengers do not realise the need to go to the extreme right end of the airport for a customs check before going to their check in queue. This can result in additional queuing for the uninitiated as there is no signage. There are well in excess of 20 counters so whilst it can be crowded in the evening as others mention it is not unmanageable. Passengers must go upstairs for immigration and here is the best eating place in the airport - the only problem is that is security are doing their job they may not allow your friends to come and eat with you. In this case there are a few outside eating options within a short walk of the departure area of which Airport Landing is probably the best for a full meal. Once through immigration the shopping options are limited and overpriced but there are places for drinks snacks or even small time gambling. Business passengers will according to their carrier be assigned to one of two lounges - whilst neither is spectacular the lounge used in the main by Skyteam partners is my preference. It has a view of the runway and usually some kind of food as well the usual drinks. This lounge is close to the departure gates for intercontinental flights but there are times when African flights including Kenyan are from the gate located at the other end of the airport. The other lounge is used by BA Emirates and also Star Alliance partners (South African Lufthansa and United and apparently soon to be Turkish). This has minimal food no natural light but is nicely decorated and probably has the better drinks selection. The main x-ray security is before you go to your gate and you then sit in an often poorly air conditioned room awaiting boarding - it is rare for boarding to start when they first announce that it is. These areas often have passengers from multiple flights at one time and there is some small risk of boarding the wrong plane in the chaos that can ensure. It is not the best end to the departure experience but with the limited space and an expanding range of carriers it is hard to overcome this and as others state staff are for the most part friendly and polite. On arrival immigration is normally not more than 10 or 15 minutes bags can be quick or slow like most places (though I find very slow for late night flights) and you must then go downstairs where you are likely to have your baggage tag checked to confirm you have picked up the correct item(s) of luggage. Beyond this point it can be a little chaotic - people will almost certainly offer you a taxi and try to carry your bag then put pressure on you for a tip. If you do not want any of these services it is best to smile and say so - personally I would always favour trying to arrange a reliable pick up at any unfamiliar airport and in Accra most hotels can arrange for this. The domestic terminal is fairly spartan but perfectly adequate.,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,0
adana-airport,/airport-reviews/adana-airport,Adana Airport customer review,William Foran,NA,2007-10-04,Adana is in the southern part of Turkey and so the grounds of the airport are full of palm trees and other desert flora. It is chaotic as the previous reviewer has commented. What was amazing to see was aircraft taxiing in on the same part of the tarmac as passengers walking in from their recently landed flights. I recommend the restaurant on the second level. The food was terrific ( it is frequently so in Turkey) and the view (Including the aforementioned strange combination of people and aircraft) was very entertaining. Most of the flights are domestic/commuter flights and therefore the airport is otherwise very quiet apart from the morning and evening rush hours. Yes one could get a whiff of tobacco smoke or strange odors in the terminal but this is the middle east. One should take these differences between our world and theirs in stride.,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0
addis-ababa-airport,/airport-reviews/addis-ababa-airport,Addis Ababa Airport customer review,Alain Kupferman,Thailand,2013-06-26,Addis Ababa belongs to those airports which should be avoided whenever possible: chaotic queuing unclear announcements (if any) miserable business lounge.,NA,NA,NA,3,2,3,NA,NA,NA,2,NA,NA,0
addis-ababa-airport,/airport-reviews/addis-ababa-airport,Addis Ababa Airport customer review,L Norton,Zimbabwe,2012-01-23,I don't care much for this airport. No wifi. No washrooms in the boarding area. There are designated smoking areas but people seem to smoke everywhere. Generally the airport looks dinghy maybe this is due to the renovations. The duty free shops did not accept international cards at the time I wanted to buy and the pickings were slim in the stores. If I could avoid this airport I would.,NA,NA,NA,4,3,3,NA,NA,NA,2,NA,NA,0
addis-ababa-airport,/airport-reviews/addis-ababa-airport,Addis Ababa Airport customer review,Keith Rogers,Canada,2010-11-01,Had 1am departure so arrived at 10pm. Typical crush on airport entry with scanner at front door but no big deal overall. Check in smooth as we were business class and customs process smooth with priority line. Upstairs area has a lot of shops and restaurants. Entry to boarding area processed volume well.,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,0
addis-ababa-airport,/airport-reviews/addis-ababa-airport,Addis Ababa Airport customer review,Harold Bush,NA,2009-10-26,Bole is modern and looks good. But it feels and works like an Eastern European or Cuban airport in the old days of the Cold War. Shops are 300% more expensive. Do not buy Ethiopian crosses and other metallic souvenirs as they will be confiscated or put in the hold. Do not take more that 250 birr out of the country if you plan to return. A friend of mine was leaving with 350 birrs but 100 was confiscated. He was told that on his return customs would return the cash. This is a lie. As our flight was cancelled due to a major technical matter (Ethiopian 757 engine caught fire on take off) we were allowed to go back into the country yet when he tried to get the 100 birrs back he was told it was not possible because it now belonged to Ethiopia. This is corruption en masse pure and simple robbery. 100 birr is just under 10 US$ but imagine if it was much more.,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0
addis-ababa-airport,/airport-reviews/addis-ababa-airport,Addis Ababa Airport customer review,C Williams,NA,2008-06-23,Addis Ababa's Bole Intl Airport is a new 5 gate terminal. On arrival immigration does take some time but you are dealt with in a courteous and professional manner. Although there are signs on the queue's - (Ethiopians Visitors Diplomats etc) you can use any queue. The visitor queue was quite long so we walked up to the diplomat queue and we were stamped in with no questions asked. Luggage collection & customs are swift although all bags are x-rayed by customs. The terminal is beautiful with Ethiopian marble all over the ground and a lot of cultural artefacts throughout the airport. Departures/check-in is fairly swift immigration is a quick stamp out. Note that you are security screened immediately upon entering the airport and before entering your gate. The duty free areas have a nice selection of Ethiopian artefacts. I have to agree with comments below about the bathrooms - they leave a lot to be desired.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,L Bree,Australia,2015-01-05,Airside it looks very 60's but entering it was light and bright and modern. The signage to collect baggage was very poor and we just followed everyone else hoping they too were collecting bags. Apart from this it is an easy small airport to travel from/to and I really liked it. Sure there are not a lot of food places or shops but there are enough for the size of it. Outside there is an open space concreted not sure what that is for? You traverse it to go to catch a taxi it is easily marked however. There are huge windows while waiting for your flight that you can see the runway clearly which was really nice. I definitely think this is one of Australia's better/easier airports.,NA,NA,NA,10,5,5,NA,NA,NA,4,NA,NA,1
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,Alastair Finch,United Kingdom,2014-11-12,Flew in here in October and very impressed with rapidity of baggage collection and cleanliness of terminal.,NA,NA,NA,10,5,5,NA,NA,NA,4,NA,NA,1
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,D Butler,Australia,2014-07-17,I wonder why the Adelaide airport design layout features an access ramp up to the departures level that is not used. It was in use when the new airport was first opened and worked brilliantly as I am sure it was designed to. So why the decision to abandon it? The current system of every single person and vehicle congregating in about 50 meters of kerbside is bordering on stupid. I was told it may be for security reasons. That is also hard to understand and is also bordering on stupidity.,NA,NA,NA,5,3,5,NA,NA,NA,3,NA,NA,1
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,R Gonzaga,Malaysia,2013-09-10,Great little airport well laid out and easy to navigate. It is bright and spacious and there is free wi-fi which is painfully slow. Arrivals is a bit of a let down with you being forced to go through an arrival duty free shop. There is only one baggage carousel for international flights which makes it a problem if a large aircraft lands let alone multiple long haul flights. Customs is slow with numerous people asking you the very same questions. Perhaps they should consider having more people man the immigration booths and less customs staff. They obviously have little to do in such a small airport so are overzealous. On return check-in facilities were good friendly staff. There were many shops in the departure area which is a communal area for both international and domestic departures. The actual immigration and customs for international flights is a small area which is hard to miss! One other drawback is the pick-up and drop-off area what a mess! Overall I would give this airport the thumbs up but they need to make improvements to some of their services.,NA,NA,NA,7,3,5,NA,NA,NA,4,NA,NA,1
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,James Short,NA,2004-12-05,Check-in for QF flight took under 5 mins and Qantas staff were very helpful in checking baggage through to LHR. Terminal is small but functional. We passed through 9am-10.30am on a Thursday. Clean ample toilet facilities small cafe and bookshop. Good facilities for size of Airport. New Terminal building well in progress and I believe set to open 2005.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
adelaide-airport,/airport-reviews/adelaide-airport,Adelaide Airport customer review,Neil Harvey,NA,2004-02-12,Adelaide International is like a big bus station with just 5 gates and no airbridges. It's quaint and friendly and beats big brother Melbourne hands down.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
ahmedabad-airport,/airport-reviews/ahmedabad-airport,Ahmedabad Airport customer review,S Shah,Australia,2013-05-05,The new international airport claims to be based on Singapore Changi airport but it is far from so. The jetways do not seem to work and so passengers have to be taken by bus from the plane to the terminal. There were no wheelchairs on arrival. The staff said they were all in the departure section and people in arrival would have to wait until the wheelchairs became free. The toilets in departure don't seem to be finished - broken tiles no toilet roll hanger etc.,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,0
albuquerque-airport,/airport-reviews/albuquerque-airport,Albuquerque Airport customer review,Steve Koenig,NA,2007-11-09,Mid-size fairly modern airport. Looked like free parking in front of the rental car building. Shuttles between the terminal and rental car building seemed to run quite often even at night. Decent selection of restaurants and shops for this size airport though security line area was typically chaotic.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
albuquerque-airport,/airport-reviews/albuquerque-airport,Albuquerque Airport customer review,George Santulli,NA,2004-07-18,What a delight is the Sunport at Albuquerque! A nice smallish airport but very nicely laid out and pretty in a southwestern motif. The walk from the gate to the baggage carousel is short and pleasant due to the shops and restaurants one passes along the way.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
alderney-airport,/airport-reviews/alderney-airport,Alderney Airport customer review,J Tydeman,United Kingdom,2013-07-20,Flew into Alderney from Southampton. A lovely little airport. Very relaxed; friendly staff and a good shop and cafe (very good considering the airport is tiny). Taxis waiting right outside the main entrance and it only takes about 5 minutes if that to get from the aircraft to the terminal entrance. Very good all round.,NA,NA,NA,9,5,5,NA,NA,NA,4,NA,NA,1
alghero-fertilia-airport,/airport-reviews/alghero-fertilia-airport,Alghero Fertilia Airport customer review,Harry Albright,NA,2006-01-27,A nice little airport actually in Fertilia rather than Alghero. It has been recently expanded and a new arrivals hall should be opening shortly. Arrivals are straightforward both Schengen and non-Schengen. There are two belts for luggage and then you are straight out to the arrivals hall. Car rental desks are opposite where you come out and there are a couple of cash machines as well as a bar and a few shops. At the bar you pay at the cash register then take the receipt to the bar. Apart from the car rentals there are taxis just outside arrivals although these are pricey (about 20 Euro to the centre of town). It's about 12km to Alghero. Another option is to turn right and cross the parking lot. About 100 metres away are bus stops with orange buses running to Alghero and other buses heading to Sassari and Cagliari. Buy tickets for the Alghero buses at the souvenir shop (about 70 cents) in the terminal. If this is closed ride the bus anyway. The driver will sometimes stop for you to buy tickets sometimes not. Departures is equally straightforward at the other end of the terminal from arrivals. Note though that there is absolutely nothing to do airside so don't go through too soon. Non-Schengen international flights (e.g. to the UK) all leave from gate 1 and you have to queue for passport checks before you are allowed in to the gate area. The immigration officers usually arrive about 30 minutes before the flight.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
algiers-airport,/airport-reviews/algiers-airport,Algiers Airport customer review,Reyad Kesri,NA,2009-06-03,Algiers new terminal is up to international standards. It offers many restaurants and facilities. Security controls are still strict but this is understandable considering what happened in this country few years ago. This new terminal is a big improvement compared to the previous one. Duty free prices are way too high though.,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0
algiers-airport,/airport-reviews/algiers-airport,Algiers Airport customer review,S Farooq,NA,2007-04-03,Inbound no hassles and after claiming baggage was out quickly. The airport is nice clean and much better than many I've been to. Outbound no real hassles just that there were 8 passport checks in all ! some of the people checking were standing only meters from each other not sure whats the point of so many checks but on the plus side they were courteous and quick. A few well stocked duty free shops didnt get to check the prices.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,John Kenny,United Kingdom,2011-10-16,Arrival from Stansted a breeze straight through immigration. On departure 10 minutes through to departures. Not keen on being forced to walk through tax free shopping area. New terminal very bright and airy although a long walk to Ryanair departure at area B. Extensive catering choice but as has been said already prices very expensive.,NA,NA,NA,8,4,5,NA,NA,NA,4,NA,NA,0
alicante-airport,/airport-reviews/alicante-airport,Alicante Airport customer review,John Oram,NA,2006-06-09,We arrived from Stansted and were very impressed. Saturday is a busy day at ALC and we parked on a remote stand but the steps and buses arrived in a flash. The immigration hall is bit bizarre as one enters at right angles to the point of exit. There was a substantial Italian style queue but it dispersed steadily even with only one immigration officer. The baggage hall was well organised. One snag with our car hire and I believe some others is that some of the big names have slightly less obviously named partners at ALC and can be difficult to spot. For the return journey the departure and check in facilities were pleasant cool and airy. Catering has improved markedly and the El Palmeral restaurant is to be recommended landside. We have been using ALC on and off for years and this is an airport which has made the improvements it needed. This is particularly the case with catering and although it could get very busy it is a welcoming airport. See also my comments on Murcia.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
alice-springs-airport,/airport-reviews/alice-springs-airport,Alice Springs Airport customer review,Alastair Finch,United Kingdom,2014-11-12,Beautiful new terminal with excellent check in security and facilities - very impressed.,NA,NA,NA,10,5,5,NA,NA,NA,5,NA,NA,1
