"","customer_id","rating","rating_date","movie_id","movie_year","title"
"127",855758,4,2004-12-13,30,2003,"Something's Gotta Give"
"128",1144461,4,2004-04-12,30,2003,"Something's Gotta Give"
"129",1341337,3,2005-05-17,30,2003,"Something's Gotta Give"
"130",2217940,5,2004-04-08,30,2003,"Something's Gotta Give"
"131",2301040,4,2004-08-11,30,2003,"Something's Gotta Give"
"132",2286288,4,2005-10-10,30,2003,"Something's Gotta Give"
"133",2523814,1,2004-05-08,30,2003,"Something's Gotta Give"
"134",764505,3,2004-05-10,30,2003,"Something's Gotta Give"
"135",1400087,3,2005-08-05,30,2003,"Something's Gotta Give"
"136",505400,4,2005-01-28,30,2003,"Something's Gotta Give"
"137",1173040,4,2005-03-28,30,2003,"Something's Gotta Give"
"138",824525,4,2004-04-15,30,2003,"Something's Gotta Give"
"139",1419516,5,2005-06-03,30,2003,"Something's Gotta Give"
"140",1037251,2,2005-12-14,30,2003,"Something's Gotta Give"
"141",964762,4,2005-07-25,30,2003,"Something's Gotta Give"
"142",1064949,5,2005-02-27,30,2003,"Something's Gotta Give"
"143",298193,5,2005-06-04,30,2003,"Something's Gotta Give"
"144",131937,3,2005-06-10,30,2003,"Something's Gotta Give"
"145",1392134,4,2004-04-06,30,2003,"Something's Gotta Give"
"146",405193,3,2005-07-19,30,2003,"Something's Gotta Give"
"147",1840502,5,2005-08-20,30,2003,"Something's Gotta Give"
"148",1533525,5,2004-07-19,30,2003,"Something's Gotta Give"
"149",1048586,3,2005-12-06,30,2003,"Something's Gotta Give"
"150",2619077,4,2004-04-19,30,2003,"Something's Gotta Give"
"151",1769778,2,2005-07-15,30,2003,"Something's Gotta Give"
"152",1908557,3,2004-06-28,30,2003,"Something's Gotta Give"
"153",1685802,4,2004-06-27,30,2003,"Something's Gotta Give"
"154",930538,5,2004-11-15,30,2003,"Something's Gotta Give"
"155",1887664,4,2005-12-14,30,2003,"Something's Gotta Give"
"156",2246894,4,2004-12-31,30,2003,"Something's Gotta Give"
"157",1735921,3,2005-08-09,30,2003,"Something's Gotta Give"
"158",2024338,4,2005-05-09,30,2003,"Something's Gotta Give"
"159",1852912,4,2004-06-10,30,2003,"Something's Gotta Give"
"160",357345,2,2005-07-09,30,2003,"Something's Gotta Give"
"161",1043919,2,2004-05-27,30,2003,"Something's Gotta Give"
"162",539483,4,2004-04-14,30,2003,"Something's Gotta Give"
"163",1774115,4,2004-12-19,30,2003,"Something's Gotta Give"
"164",1354798,3,2005-02-14,30,2003,"Something's Gotta Give"
"165",204405,5,2005-06-18,30,2003,"Something's Gotta Give"
"166",1547629,5,2005-10-10,30,2003,"Something's Gotta Give"
"167",1034377,4,2005-12-15,30,2003,"Something's Gotta Give"
"168",1755632,4,2004-07-13,30,2003,"Something's Gotta Give"
"169",340405,4,2005-06-04,30,2003,"Something's Gotta Give"
"170",874340,4,2004-08-20,30,2003,"Something's Gotta Give"
"171",1874126,3,2004-07-12,30,2003,"Something's Gotta Give"
"172",1250584,5,2005-11-05,30,2003,"Something's Gotta Give"
"173",421242,5,2005-07-07,30,2003,"Something's Gotta Give"
"174",742140,5,2004-04-20,30,2003,"Something's Gotta Give"
"175",1816495,3,2004-04-04,30,2003,"Something's Gotta Give"
"176",1035565,4,2004-05-03,30,2003,"Something's Gotta Give"
"177",924488,3,2005-02-22,30,2003,"Something's Gotta Give"
"178",64573,5,2005-03-12,30,2003,"Something's Gotta Give"
"179",2527802,3,2005-03-20,30,2003,"Something's Gotta Give"
"180",908102,3,2005-07-31,30,2003,"Something's Gotta Give"
"181",2621409,3,2005-08-28,30,2003,"Something's Gotta Give"
"182",849237,5,2004-07-26,30,2003,"Something's Gotta Give"
"183",1440679,4,2005-10-30,30,2003,"Something's Gotta Give"
"184",1286013,4,2004-07-06,30,2003,"Something's Gotta Give"
"185",802351,5,2005-04-03,30,2003,"Something's Gotta Give"
"186",1894401,5,2005-06-03,30,2003,"Something's Gotta Give"
"187",215591,5,2004-04-09,30,2003,"Something's Gotta Give"
"188",1172215,4,2004-05-26,30,2003,"Something's Gotta Give"
"189",2271662,3,2005-02-21,30,2003,"Something's Gotta Give"
"190",1549254,5,2005-06-09,30,2003,"Something's Gotta Give"
"191",664911,3,2004-05-02,30,2003,"Something's Gotta Give"
"192",1917589,2,2005-05-02,30,2003,"Something's Gotta Give"
"193",1731844,4,2004-08-02,30,2003,"Something's Gotta Give"
"194",511815,4,2005-10-28,30,2003,"Something's Gotta Give"
"195",2342278,3,2004-10-06,30,2003,"Something's Gotta Give"
"196",2040909,3,2004-12-07,30,2003,"Something's Gotta Give"
"197",90928,4,2005-04-12,30,2003,"Something's Gotta Give"
"198",54661,4,2005-04-19,30,2003,"Something's Gotta Give"
"199",1221317,4,2005-11-04,30,2003,"Something's Gotta Give"
"200",2009084,4,2005-11-18,30,2003,"Something's Gotta Give"
"201",2366179,4,2005-02-27,30,2003,"Something's Gotta Give"
"202",2134475,5,2004-05-23,30,2003,"Something's Gotta Give"
"203",742631,5,2004-05-03,30,2003,"Something's Gotta Give"
"204",729111,4,2004-04-06,30,2003,"Something's Gotta Give"
"205",1688478,5,2004-12-30,30,2003,"Something's Gotta Give"
"206",1239154,2,2004-05-04,30,2003,"Something's Gotta Give"
"207",623904,5,2004-04-06,30,2003,"Something's Gotta Give"
"208",2107604,4,2004-07-26,30,2003,"Something's Gotta Give"
"209",1606651,5,2004-11-06,30,2003,"Something's Gotta Give"
"210",662651,4,2005-06-02,30,2003,"Something's Gotta Give"
"211",814271,5,2005-04-01,30,2003,"Something's Gotta Give"
"212",1830361,3,2005-07-08,30,2003,"Something's Gotta Give"
"213",2412622,4,2005-08-28,30,2003,"Something's Gotta Give"
"214",2417581,4,2004-05-11,30,2003,"Something's Gotta Give"
"215",1421386,4,2004-09-17,30,2003,"Something's Gotta Give"
"216",419978,4,2005-02-13,30,2003,"Something's Gotta Give"
"217",1102861,5,2005-05-02,30,2003,"Something's Gotta Give"
"218",912002,5,2005-10-10,30,2003,"Something's Gotta Give"
"219",2252012,5,2004-04-13,30,2003,"Something's Gotta Give"
"220",449766,5,2005-01-27,30,2003,"Something's Gotta Give"
"221",687612,3,2005-06-16,30,2003,"Something's Gotta Give"
"222",1633859,3,2005-07-13,30,2003,"Something's Gotta Give"
"223",1680063,4,2004-10-14,30,2003,"Something's Gotta Give"
"224",1551161,4,2005-11-08,30,2003,"Something's Gotta Give"
"225",1409036,4,2004-04-18,30,2003,"Something's Gotta Give"
"226",1640722,4,2004-04-15,30,2003,"Something's Gotta Give"
"227",924529,4,2004-07-13,30,2003,"Something's Gotta Give"
"228",2138196,4,2004-08-24,30,2003,"Something's Gotta Give"
"229",1670865,4,2004-06-10,30,2003,"Something's Gotta Give"
"230",1839575,4,2004-12-07,30,2003,"Something's Gotta Give"
"231",2647548,2,2004-12-29,30,2003,"Something's Gotta Give"
"232",1975500,3,2004-06-10,30,2003,"Something's Gotta Give"
"233",1152270,4,2004-04-14,30,2003,"Something's Gotta Give"
"234",1665901,4,2004-07-27,30,2003,"Something's Gotta Give"
"235",2367066,3,2004-09-16,30,2003,"Something's Gotta Give"
"236",39591,3,2005-03-07,30,2003,"Something's Gotta Give"
"237",1957669,1,2005-08-07,30,2003,"Something's Gotta Give"
"238",53043,2,2004-12-15,30,2003,"Something's Gotta Give"
"239",1689616,3,2005-10-01,30,2003,"Something's Gotta Give"
"240",2003574,3,2004-07-14,30,2003,"Something's Gotta Give"
"241",2490112,4,2005-01-29,30,2003,"Something's Gotta Give"
"242",2633035,5,2005-07-10,30,2003,"Something's Gotta Give"
"243",1697114,5,2004-04-28,30,2003,"Something's Gotta Give"
"244",1663589,4,2005-01-20,30,2003,"Something's Gotta Give"
"245",76709,3,2005-10-26,30,2003,"Something's Gotta Give"
"246",1435679,4,2004-04-04,30,2003,"Something's Gotta Give"
"247",815835,3,2005-11-19,30,2003,"Something's Gotta Give"
"248",1136162,3,2005-12-03,30,2003,"Something's Gotta Give"
"249",1346198,2,2005-12-20,30,2003,"Something's Gotta Give"
"250",1741386,5,2005-02-19,30,2003,"Something's Gotta Give"
"251",1854759,3,2005-05-17,30,2003,"Something's Gotta Give"
"252",2602399,4,2005-06-14,30,2003,"Something's Gotta Give"
"253",2014008,4,2004-08-23,30,2003,"Something's Gotta Give"
"254",2388337,5,2004-10-06,30,2003,"Something's Gotta Give"
"255",1634554,3,2004-04-08,30,2003,"Something's Gotta Give"
"256",2638967,5,2004-02-17,30,2003,"Something's Gotta Give"
"257",1380338,5,2004-09-16,30,2003,"Something's Gotta Give"
"258",1330195,4,2005-03-08,30,2003,"Something's Gotta Give"
"259",2271166,4,2004-04-05,30,2003,"Something's Gotta Give"
"260",2321273,5,2004-07-16,30,2003,"Something's Gotta Give"
"261",2147382,4,2004-04-29,30,2003,"Something's Gotta Give"
"262",1613963,4,2005-04-03,30,2003,"Something's Gotta Give"
"263",2447802,3,2004-06-16,30,2003,"Something's Gotta Give"
"264",362815,4,2004-06-05,30,2003,"Something's Gotta Give"
"265",1523338,4,2005-04-17,30,2003,"Something's Gotta Give"
"266",198855,4,2004-05-31,30,2003,"Something's Gotta Give"
"267",897171,4,2005-06-01,30,2003,"Something's Gotta Give"
"268",1001072,3,2004-06-24,30,2003,"Something's Gotta Give"
"269",2349352,5,2005-08-30,30,2003,"Something's Gotta Give"
"270",2354022,5,2004-06-01,30,2003,"Something's Gotta Give"
"271",1894552,3,2004-08-10,30,2003,"Something's Gotta Give"
"272",1675475,3,2004-12-18,30,2003,"Something's Gotta Give"
"273",62968,3,2005-01-19,30,2003,"Something's Gotta Give"
"274",1799146,2,2004-10-09,30,2003,"Something's Gotta Give"
"275",690770,3,2005-08-23,30,2003,"Something's Gotta Give"
"276",341711,4,2005-04-25,30,2003,"Something's Gotta Give"
"277",1348563,5,2005-10-12,30,2003,"Something's Gotta Give"
"278",261133,2,2004-08-26,30,2003,"Something's Gotta Give"
"279",2186312,3,2004-06-14,30,2003,"Something's Gotta Give"
"280",1982784,4,2005-04-06,30,2003,"Something's Gotta Give"
"281",688506,2,2004-05-20,30,2003,"Something's Gotta Give"
"282",1599442,4,2004-08-02,30,2003,"Something's Gotta Give"
"283",1445097,3,2005-09-07,30,2003,"Something's Gotta Give"
"284",82300,5,2004-05-05,30,2003,"Something's Gotta Give"
"285",1207369,4,2005-11-01,30,2003,"Something's Gotta Give"
"286",1899788,3,2005-10-10,30,2003,"Something's Gotta Give"
"287",601606,5,2004-09-24,30,2003,"Something's Gotta Give"
"288",752420,3,2005-06-21,30,2003,"Something's Gotta Give"
"289",735391,2,2004-08-03,30,2003,"Something's Gotta Give"
"290",822304,4,2004-08-01,30,2003,"Something's Gotta Give"
"291",413879,4,2005-01-24,30,2003,"Something's Gotta Give"
"292",318770,3,2005-06-06,30,2003,"Something's Gotta Give"
"293",1574554,4,2005-08-01,30,2003,"Something's Gotta Give"
"294",1730448,3,2004-05-27,30,2003,"Something's Gotta Give"
"295",1477014,3,2004-08-08,30,2003,"Something's Gotta Give"
"296",1058184,2,2005-04-23,30,2003,"Something's Gotta Give"
"297",2594004,4,2004-06-22,30,2003,"Something's Gotta Give"
"298",1575668,4,2005-02-03,30,2003,"Something's Gotta Give"
"299",1119843,4,2004-04-05,30,2003,"Something's Gotta Give"
"300",2270753,4,2005-07-21,30,2003,"Something's Gotta Give"
"301",901530,4,2004-04-04,30,2003,"Something's Gotta Give"
"302",2381156,3,2005-04-18,30,2003,"Something's Gotta Give"
"303",606605,3,2005-06-29,30,2003,"Something's Gotta Give"
"304",794480,4,2005-05-02,30,2003,"Something's Gotta Give"
"305",2391106,4,2005-01-26,30,2003,"Something's Gotta Give"
"306",611600,4,2005-11-02,30,2003,"Something's Gotta Give"
"307",1996389,4,2005-02-19,30,2003,"Something's Gotta Give"
"308",44640,3,2004-05-05,30,2003,"Something's Gotta Give"
"309",1358277,3,2005-03-10,30,2003,"Something's Gotta Give"
"310",2486661,5,2004-06-14,30,2003,"Something's Gotta Give"
"311",2424732,3,2004-06-01,30,2003,"Something's Gotta Give"
"312",2456889,5,2004-08-24,30,2003,"Something's Gotta Give"
"313",2425998,3,2004-06-03,30,2003,"Something's Gotta Give"
"314",334324,5,2005-08-24,30,2003,"Something's Gotta Give"
"315",1993836,4,2005-05-27,30,2003,"Something's Gotta Give"
"316",1274743,4,2004-06-06,30,2003,"Something's Gotta Give"
"317",1130745,3,2004-09-30,30,2003,"Something's Gotta Give"
"318",1544548,3,2005-03-20,30,2003,"Something's Gotta Give"
"319",2637583,4,2005-08-13,30,2003,"Something's Gotta Give"
"320",1462014,2,2005-01-19,30,2003,"Something's Gotta Give"
"321",1341924,2,2005-07-23,30,2003,"Something's Gotta Give"
"322",144737,5,2004-09-07,30,2003,"Something's Gotta Give"
"323",1504815,4,2005-03-24,30,2003,"Something's Gotta Give"
"324",2384945,4,2005-12-30,30,2003,"Something's Gotta Give"
"325",220319,3,2004-04-26,30,2003,"Something's Gotta Give"
"326",947816,4,2005-09-06,30,2003,"Something's Gotta Give"
"327",1428802,3,2005-11-11,30,2003,"Something's Gotta Give"
"328",1134871,1,2005-04-05,30,2003,"Something's Gotta Give"
"329",2618793,5,2005-09-28,30,2003,"Something's Gotta Give"
"330",1590215,4,2005-10-29,30,2003,"Something's Gotta Give"
"331",1270716,4,2004-04-14,30,2003,"Something's Gotta Give"
"332",786821,4,2004-04-14,30,2003,"Something's Gotta Give"
"333",1617568,5,2005-01-25,30,2003,"Something's Gotta Give"
"334",2075822,4,2005-02-24,30,2003,"Something's Gotta Give"
"335",2574263,4,2005-04-03,30,2003,"Something's Gotta Give"
"336",275106,3,2005-05-24,30,2003,"Something's Gotta Give"
"337",2349409,4,2005-11-09,30,2003,"Something's Gotta Give"
"338",1123933,5,2005-06-22,30,2003,"Something's Gotta Give"
"339",1188198,3,2005-08-26,30,2003,"Something's Gotta Give"
"340",602544,4,2005-12-27,30,2003,"Something's Gotta Give"
"341",956330,4,2004-07-28,30,2003,"Something's Gotta Give"
"342",2351376,1,2005-05-18,30,2003,"Something's Gotta Give"
"343",1892456,4,2004-09-21,30,2003,"Something's Gotta Give"
"344",2324483,3,2005-06-02,30,2003,"Something's Gotta Give"
"345",1588491,3,2005-11-21,30,2003,"Something's Gotta Give"
"346",2642784,5,2004-05-08,30,2003,"Something's Gotta Give"
"347",2041865,5,2004-04-20,30,2003,"Something's Gotta Give"
"348",1846995,3,2004-08-27,30,2003,"Something's Gotta Give"
"349",1534004,5,2004-12-06,30,2003,"Something's Gotta Give"
"350",924737,4,2004-05-14,30,2003,"Something's Gotta Give"
"351",1500714,4,2004-04-13,30,2003,"Something's Gotta Give"
"352",2544272,2,2005-04-14,30,2003,"Something's Gotta Give"
"353",165977,4,2004-05-04,30,2003,"Something's Gotta Give"
"354",2480413,5,2004-07-27,30,2003,"Something's Gotta Give"
"355",2068281,4,2005-03-24,30,2003,"Something's Gotta Give"
"356",2281918,4,2005-11-04,30,2003,"Something's Gotta Give"
"357",1658355,3,2005-11-05,30,2003,"Something's Gotta Give"
"358",1811373,5,2004-08-05,30,2003,"Something's Gotta Give"
"359",470104,4,2005-04-17,30,2003,"Something's Gotta Give"
"360",1690210,4,2004-05-21,30,2003,"Something's Gotta Give"
"361",630708,3,2005-09-25,30,2003,"Something's Gotta Give"
"362",2301233,3,2004-05-24,30,2003,"Something's Gotta Give"
"363",2340688,4,2004-05-08,30,2003,"Something's Gotta Give"
"364",947218,3,2004-06-23,30,2003,"Something's Gotta Give"
"365",2155002,4,2004-05-11,30,2003,"Something's Gotta Give"
"366",2640301,5,2005-04-12,30,2003,"Something's Gotta Give"
"367",1157011,3,2005-11-19,30,2003,"Something's Gotta Give"
"368",1012033,3,2005-01-04,30,2003,"Something's Gotta Give"
"369",1953286,5,2005-09-06,30,2003,"Something's Gotta Give"
"370",1948372,4,2004-05-29,30,2003,"Something's Gotta Give"
"371",2602685,1,2005-04-02,30,2003,"Something's Gotta Give"
"372",735462,3,2005-09-10,30,2003,"Something's Gotta Give"
"373",1627658,5,2004-07-18,30,2003,"Something's Gotta Give"
"374",809671,2,2004-08-30,30,2003,"Something's Gotta Give"
"375",2546237,5,2004-11-02,30,2003,"Something's Gotta Give"
"376",1040254,2,2005-04-09,30,2003,"Something's Gotta Give"
"377",2163121,3,2005-06-06,30,2003,"Something's Gotta Give"
"378",2372634,4,2005-08-28,30,2003,"Something's Gotta Give"
"379",1271916,4,2004-06-28,45,1999,"The Love Letter"
"380",1202659,4,2005-01-31,45,1999,"The Love Letter"
"381",1967954,2,2004-03-31,45,1999,"The Love Letter"
"382",1806177,3,2003-09-16,45,1999,"The Love Letter"
"383",1897621,3,2004-11-10,45,1999,"The Love Letter"
"384",2301040,3,2004-09-29,45,1999,"The Love Letter"
"385",1633859,3,2005-07-19,45,1999,"The Love Letter"
"386",638738,3,2004-04-18,45,1999,"The Love Letter"
"387",2223658,3,2003-10-25,45,1999,"The Love Letter"
"388",648591,3,2001-01-23,45,1999,"The Love Letter"
"389",924488,3,2005-06-26,55,1995,"Jade"
"390",1596428,1,2004-11-17,55,1995,"Jade"
"391",2576553,3,2002-01-13,55,1995,"Jade"
"392",1591568,4,2005-08-20,57,1995,"Richard III"
"393",1173675,1,2005-11-05,57,1995,"Richard III"
"394",1978271,5,2004-12-15,57,1995,"Richard III"
"395",1816495,5,2005-07-28,57,1995,"Richard III"
"396",978983,5,2005-01-22,57,1995,"Richard III"
"397",606605,3,2005-12-01,57,1995,"Richard III"
"398",1834814,4,2004-07-29,57,1995,"Richard III"
"399",1678066,2,2004-01-02,60,1969,"The Libertine"
"400",962097,3,2003-04-28,60,1969,"The Libertine"
"401",953666,2,2004-02-04,60,1969,"The Libertine"
"402",959045,1,2000-12-28,77,1995,"Congo"
"403",1195757,3,2005-10-20,77,1995,"Congo"
"404",1102784,2,2005-08-15,77,1995,"Congo"
"405",1173040,3,2005-06-06,77,1995,"Congo"
"406",953043,3,2005-08-12,77,1995,"Congo"
"407",659449,3,2005-11-29,77,1995,"Congo"
"408",2252012,3,2004-06-21,77,1995,"Congo"
"409",1012955,2,2004-05-26,77,1995,"Congo"
"410",406472,2,2000-11-05,77,1995,"Congo"
"411",638738,4,2004-06-11,77,1995,"Congo"
"412",355877,3,2005-10-31,77,1995,"Congo"
"413",2633774,4,2004-09-12,77,1995,"Congo"
"414",1636332,4,2005-12-19,77,1995,"Congo"
"415",2486661,1,2004-06-07,77,1995,"Congo"
"416",1993836,3,2005-05-12,77,1995,"Congo"
"417",1341924,4,2005-08-20,77,1995,"Congo"
"418",2369670,1,2005-01-10,77,1995,"Congo"
"419",1196577,2,2002-03-16,77,1995,"Congo"
"420",1134871,1,2002-09-19,77,1995,"Congo"
"421",2503630,3,2004-06-09,77,1995,"Congo"
"422",1450163,4,2005-03-16,77,1995,"Congo"
"423",81587,3,2005-09-12,77,1995,"Congo"
"424",31510,2,2001-11-30,77,1995,"Congo"
"425",1986212,4,2002-12-31,78,1996,"Jingle All the Way"
"426",2017869,3,2002-04-24,78,1996,"Jingle All the Way"
"427",2341018,3,2002-07-31,78,1996,"Jingle All the Way"
"428",462107,5,2001-12-22,78,1996,"Jingle All the Way"
"429",2425998,4,2002-05-02,78,1996,"Jingle All the Way"
"430",1008920,3,2003-07-25,89,2000,"Chain of Command"
"431",648591,4,2001-11-12,89,2000,"Chain of Command"
"432",1382291,3,2005-04-18,118,1985,"Rambo: First Blood Part II"
"433",911737,3,2005-05-24,118,1985,"Rambo: First Blood Part II"
"434",1032643,4,2004-01-01,118,1985,"Rambo: First Blood Part II"
